onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
1360	1	66	6	F	1	4	4	1	1	True	1.0	-2	39	38	86	38b	340	1/16	False	4	True				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	5	5	5	True	False	False
1361	1	64	4	E	0	4	4	1	1	True	1.25	-2	39	38	86	38b	1361/4	1/16	False	4	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	3	3	3	False	False	False
1362	1	62	2	D	0	4	4	1	1	True	1.5	-2	39	38	86	38b	681/2	1/16	False	4	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1363	1	74	2	D	0	4	4	1	1	True	1.75	-2	39	38	86	38b	1363/4	1/16	False	5	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1364	1	50	2	D	0	4	4	2	1	False	2.0	-2	39	38	86	38b	341	1/16	False	3	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1364	1	62	2	D	0	4	4	1	1	True	2.0	-2	39	38	86	38b	341	1/16	False	4	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1365	1	50	2	D	0	4	4	2	1	True	2.25	-2	39	38	86	38b	1365/4	1/16	False	3	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1366	1	62	2	D	0	4	4	2	1	True	2.5	-2	39	38	86	38b	683/2	1/16	False	4	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1367	1	69	3	A	0	4	4	2	1	True	2.75	-2	39	38	86	38b	1367/4	1/16	False	4	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	2	2	2	True	False	False
1368	4	50	2	D	0	4	4	2	1	True	3.0	-2	39	38	86	38b	342	1/4	False	3	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1368	1	66	6	F	1	4	4	1	1	True	3.0	-2	39	38	86	38b	342	1/16	False	4	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	5	5	5	True	False	False
1369	1	64	4	E	0	4	4	1	1	True	3.25	-2	39	38	86	38b	1369/4	1/16	False	4	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	3	3	3	False	False	False
1370	1	62	2	D	0	4	4	1	1	True	3.5	-2	39	38	86	38b	685/2	1/16	False	4	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1371	1	74	2	D	0	4	4	1	1	True	3.75	-2	39	38	86	38b	1371/4	1/16	False	5	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1372	1	50	2	D	0	4	4	2	1	False	4.0	-2	39	38	86	38b	343	1/16	False	3	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1372	1	62	2	D	0	4	4	1	1	True	4.0	-2	39	38	86	38b	343	1/16	False	4	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1373	1	50	2	D	0	4	4	2	1	True	4.25	-2	39	38	86	38b	1373/4	1/16	False	3	False				False	481		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1374	1	62	2	D	0	4	4	2	1	True	4.5	-2	39	38	86	38b	687/2	1/16	False	4	True				False	482		V(4)		g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	1	1	1	1	1	1	True	True	True
1375	1	67	1	G	0	4	4	2	1	True	4.75	-2	39	38	86	38b	1375/4	1/16	False	4	False				False	482		V(4)		g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	1	1	1	0	0	0	True	False	False
1376	4	50	2	D	0	4	4	2	1	True	1.0	-2	40	39	87	39b	344	1/4	False	3	True				False	483		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1376	1	66	6	F	1	4	4	1	1	True	1.0	-2	40	39	87	39b	344	1/16	False	4	True				False	483		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	5	5	5	True	False	False
1377	1	64	4	E	0	4	4	1	1	True	1.25	-2	40	39	87	39b	1377/4	1/16	False	4	False				False	483		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	3	3	3	False	False	False
1378	1	62	2	D	0	4	4	1	1	True	1.5	-2	40	39	87	39b	689/2	1/16	False	4	False				False	483		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1379	1	74	2	D	0	4	4	1	1	True	1.75	-2	40	39	87	39b	1379/4	1/16	False	5	False				False	483		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1380	2	62	2	D	0	4	4	2	1	True	2.0	-2	40	39	87	39b	345	1/8	False	4	False				False	483		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1380	1	74	2	D	0	4	4	1	1	False	2.0	-2	40	39	87	39b	345	1/16	False	5	False				False	483		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
1381	1	72	0	C	0	4	4	1	1	True	2.25	-2	40	39	87	39b	1381/4	1/16	False	5	False				False	483		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	-1	-1	-1	False	False	False
1382	2	60	0	C	0	4	4	2	1	True	2.5	-2	40	39	87	39b	691/2	1/8	False	4	True				False	484		#viio64		g	i		#viio64	#vii	o	64			o	True	True	(-1, 5, 2)	()	5	-1	minor	minor	i	i, minor	#vii		i	i	True	#viio64	#viio64, minor		#viio64, minor		#vii	1	1	1	-1	-1	-1	True	False	True
1382	1	70	-2	B	-1	4	4	1	1	True	2.5	-2	40	39	87	39b	691/2	1/16	False	4	True				False	484		#viio64		g	i		#viio64	#vii	o	64			o	True	True	(-1, 5, 2)	()	5	-1	minor	minor	i	i, minor	#vii		i	i	True	#viio64	#viio64, minor		#viio64, minor		#vii	1	1	1	-3	-3	-3	False	False	False
1383	1	69	3	A	0	4	4	1	1	True	2.75	-2	40	39	87	39b	1383/4	1/16	False	4	False				False	484		#viio64		g	i		#viio64	#vii	o	64			o	True	True	(-1, 5, 2)	()	5	-1	minor	minor	i	i, minor	#vii		i	i	True	#viio64	#viio64, minor		#viio64, minor		#vii	1	1	1	2	2	2	True	False	False
1384	0	69	3	A	0	4	4	1	1	True	3.0	-2	40	39	87	39b	346	0	False	4	True				False	485		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	2	2	2	False	False	False
1384	2	58	-2	B	-1	4	4	2	1	True	3.0	-2	40	39	87	39b	346	1/8	False	3	True				False	485		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
1384	4	62	2	D	0	4	4	1	2	True	3.0	-2	40	39	87	39b	346	1/4	False	4	True				False	485		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	1	1	1	True	False	False
1384	1	67	1	G	0	4	4	1	1	True	3.0	-2	40	39	87	39b	346	1/16	False	4	True				False	485		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	0	0	0	True	True	False
1385	1	66	6	F	1	4	4	1	1	True	3.25	-2	40	39	87	39b	1385/4	1/16	False	4	False				False	485		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	5	5	5	False	False	False
1386	2	58	-2	B	-1	4	4	2	1	True	3.5	-2	40	39	87	39b	693/2	1/8	False	3	False				False	485		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
1386	1	67	1	G	0	4	4	1	1	True	3.5	-2	40	39	87	39b	693/2	1/16	False	4	False				False	485		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	0	0	0	True	True	False
1387	1	70	-2	B	-1	4	4	1	1	True	3.75	-2	40	39	87	39b	1387/4	1/16	False	4	False				False	485		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
1388	2	60	0	C	0	4	4	2	1	True	4.0	-2	40	39	87	39b	347	1/8	False	4	True				False	486		iv7		g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	-1	-1	-1	True	True	True
1388	4	63	-3	E	-1	4	4	1	2	True	4.0	-2	40	39	87	39b	347	1/4	False	4	True				False	486		iv7		g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	-4	-4	-4	True	False	False
1388	1	67	1	G	0	4	4	1	1	True	4.0	-2	40	39	87	39b	347	1/16	False	4	True				False	486		iv7		g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	0	0	0	True	False	False
1389	1	66	6	F	1	4	4	1	1	True	4.25	-2	40	39	87	39b	1389/4	1/16	False	4	False				False	486		iv7		g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	5	5	5	False	False	False
1390	2	60	0	C	0	4	4	2	1	True	4.5	-2	40	39	87	39b	695/2	1/8	False	4	False				False	486		iv7		g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	-1	-1	-1	True	True	True
1390	1	67	1	G	0	4	4	1	1	True	4.5	-2	40	39	87	39b	695/2	1/16	False	4	False				False	486		iv7		g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	0	0	0	True	False	False
1391	1	70	-2	B	-1	4	4	1	1	True	4.75	-2	40	39	87	39b	1391/4	1/16	False	4	False				False	486		iv7		g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	-3	-3	-3	True	False	False
1392	2	58	-2	B	-1	4	4	2	1	True	1.0	-2	41	40	88	40b	348	1/8	False	3	True				False	487		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
1392	4	62	2	D	0	4	4	1	2	True	1.0	-2	41	40	88	40b	348	1/4	False	4	True				False	487		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
1392	1	67	1	G	0	4	4	1	1	True	1.0	-2	41	40	88	40b	348	1/16	False	4	True				False	487		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
1393	1	66	6	F	1	4	4	1	1	True	1.25	-2	41	40	88	40b	1393/4	1/16	False	4	False				False	487		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	5	5	5	False	False	False
1394	2	58	-2	B	-1	4	4	2	1	True	1.5	-2	41	40	88	40b	697/2	1/8	False	3	False				False	487		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
1394	1	67	1	G	0	4	4	1	1	True	1.5	-2	41	40	88	40b	697/2	1/16	False	4	False				False	487		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
1395	1	70	-2	B	-1	4	4	1	1	True	1.75	-2	41	40	88	40b	1395/4	1/16	False	4	False				False	487		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
1396	2	60	0	C	0	4	4	2	1	True	2.0	-2	41	40	88	40b	349	1/8	False	4	True				False	488		iv7		g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	-1	-1	-1	True	True	True
1396	4	63	-3	E	-1	4	4	1	2	True	2.0	-2	41	40	88	40b	349	1/4	False	4	True				False	488		iv7		g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	-4	-4	-4	True	False	False
1396	1	67	1	G	0	4	4	1	1	True	2.0	-2	41	40	88	40b	349	1/16	False	4	True				False	488		iv7		g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	0	0	0	True	False	False
1397	1	66	6	F	1	4	4	1	1	True	2.25	-2	41	40	88	40b	1397/4	1/16	False	4	False				False	488		iv7		g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	5	5	5	False	False	False
1398	2	60	0	C	0	4	4	2	1	True	2.5	-2	41	40	88	40b	699/2	1/8	False	4	False				False	488		iv7		g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	-1	-1	-1	True	True	True
1398	1	67	1	G	0	4	4	1	1	True	2.5	-2	41	40	88	40b	699/2	1/16	False	4	False				False	488		iv7		g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	0	0	0	True	False	False
1399	1	70	-2	B	-1	4	4	1	1	True	2.75	-2	41	40	88	40b	1399/4	1/16	False	4	False				False	488		iv7		g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	1	1	1	-3	-3	-3	True	False	False
1400	2	67	1	G	0	4	4	1	1	True	3.0	-2	41	40	88	40b	350	1/8	False	4	True				False	489		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
1401	1	55	1	G	0	4	4	2	1	True	3.25	-2	41	40	88	40b	1401/4	1/16	False	3	False				False	489		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
1402	1	51	-3	E	-1	4	4	2	1	True	3.5	-2	41	40	88	40b	701/2	1/16	False	3	True				False	490		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	-4	-4	-4	True	True	True
1402	2	58	-2	B	-1	4	4	1	1	True	3.5	-2	41	40	88	40b	701/2	1/8	False	3	True				False	490		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	-3	-3	-3	True	False	False
1402	2	67	1	G	0	4	4	1	1	True	3.5	-2	41	40	88	40b	701/2	1/8	False	4	True				False	490		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	0	0	0	True	False	False
1403	1	55	1	G	0	4	4	2	1	True	3.75	-2	41	40	88	40b	1403/4	1/16	False	3	False				False	490		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	0	0	0	True	False	False
1404	1	50	2	D	0	4	4	2	1	True	4.0	-2	41	40	88	40b	351	1/16	False	3	True				False	491		i64		g	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	1	1	1	1	1	1	True	False	True
1404	2	58	-2	B	-1	4	4	1	1	True	4.0	-2	41	40	88	40b	351	1/8	False	3	True				False	491		i64		g	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	1	1	1	-3	-3	-3	True	False	False
1404	2	67	1	G	0	4	4	1	1	True	4.0	-2	41	40	88	40b	351	1/8	False	4	True				False	491		i64		g	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	1	1	1	0	0	0	True	True	False
1405	1	55	1	G	0	4	4	2	1	True	4.25	-2	41	40	88	40b	1405/4	1/16	False	3	False				False	491		i64		g	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	1	1	1	0	0	0	True	True	False
1406	1	48	0	C	0	4	4	2	1	True	4.5	-2	41	40	88	40b	703/2	1/16	False	3	True				False	492		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	-1	-1	-1	True	True	True
1406	2	60	0	C	0	4	4	1	1	True	4.5	-2	41	40	88	40b	703/2	1/8	False	4	True				False	492		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	-1	-1	-1	True	True	True
1406	2	67	1	G	0	4	4	1	1	True	4.5	-2	41	40	88	40b	703/2	1/8	False	4	True				False	492		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	0	0	0	True	False	False
1407	1	55	1	G	0	4	4	2	1	True	4.75	-2	41	40	88	40b	1407/4	1/16	False	3	False				False	492		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	0	0	0	True	False	False
1408	1	46	-2	B	-1	4	4	2	1	True	1.0	-2	42	41	89	41b	352	1/16	False	2	True				False	493		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
1408	2	62	2	D	0	4	4	1	1	True	1.0	-2	42	41	89	41b	352	1/8	False	4	True				False	493		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	1	1	1	True	False	False
1408	2	67	1	G	0	4	4	1	1	True	1.0	-2	42	41	89	41b	352	1/8	False	4	True				False	493		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	0	0	0	True	True	False
1409	1	55	1	G	0	4	4	2	1	True	1.25	-2	42	41	89	41b	1409/4	1/16	False	3	False				False	493		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	0	0	0	True	True	False
1410	1	51	-3	E	-1	4	4	2	1	True	1.5	-2	42	41	89	41b	705/2	1/16	False	3	True				False	494		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	-4	-4	-4	True	True	True
1410	2	58	-2	B	-1	4	4	1	1	True	1.5	-2	42	41	89	41b	705/2	1/8	False	3	True				False	494		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	-3	-3	-3	True	False	False
1410	2	67	1	G	0	4	4	1	1	True	1.5	-2	42	41	89	41b	705/2	1/8	False	4	True				False	494		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	0	0	0	True	False	False
1411	1	55	1	G	0	4	4	2	1	True	1.75	-2	42	41	89	41b	1411/4	1/16	False	3	False				False	494		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	1	1	1	0	0	0	True	False	False
1412	1	50	2	D	0	4	4	2	1	True	2.0	-2	42	41	89	41b	353	1/16	False	3	True				False	495		i64		g	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	1	1	1	1	1	1	True	False	True
1412	2	58	-2	B	-1	4	4	1	1	True	2.0	-2	42	41	89	41b	353	1/8	False	3	True				False	495		i64		g	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	1	1	1	-3	-3	-3	True	False	False
1412	2	67	1	G	0	4	4	1	1	True	2.0	-2	42	41	89	41b	353	1/8	False	4	True				False	495		i64		g	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	1	1	1	0	0	0	True	True	False
1413	1	55	1	G	0	4	4	2	1	True	2.25	-2	42	41	89	41b	1413/4	1/16	False	3	False				False	495		i64		g	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	1	1	1	0	0	0	True	True	False
1414	1	48	0	C	0	4	4	2	1	True	2.5	-2	42	41	89	41b	707/2	1/16	False	3	True				False	496		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	-1	-1	-1	True	True	True
1414	2	60	0	C	0	4	4	1	1	True	2.5	-2	42	41	89	41b	707/2	1/8	False	4	True				False	496		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	-1	-1	-1	True	True	True
1414	2	67	1	G	0	4	4	1	1	True	2.5	-2	42	41	89	41b	707/2	1/8	False	4	True				False	496		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	0	0	0	True	False	False
1415	1	55	1	G	0	4	4	2	1	True	2.75	-2	42	41	89	41b	1415/4	1/16	False	3	False				False	496		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	0	0	0	True	False	False
