onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
15006	6	52	4	E	0	4	4	2	1	True	3.5	0	230	228	313	228a	2501/2	1/8	False	3	False				False	671		I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
15006	6	72	0	C	0	4	4	1	1	True	3.5	0	230	228	313	228a	2501/2	1/8	False	5	False				False	671		I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	0	0	0	True	True	False
15006	6	84	0	C	0	4	4	1	1	True	3.5	0	230	228	313	228a	2501/2	1/8	False	6	False				False	671		I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	0	0	0	True	True	False
15012	6	48	0	C	0	4	4	2	1	True	4.0	0	230	228	313	228a	1251	1/8	False	3	True				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
15012	6	67	1	G	0	4	4	1	1	True	4.0	0	230	228	313	228a	1251	1/8	False	4	True				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15012	6	79	1	G	0	4	4	1	1	True	4.0	0	230	228	313	228a	1251	1/8	False	5	True				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15018	6	43	1	G	0	4	4	2	1	True	4.5	0	230	228	313	228a	2503/2	1/8	False	2	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15018	6	64	4	E	0	4	4	1	1	True	4.5	0	230	228	313	228a	2503/2	1/8	False	4	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15018	6	76	4	E	0	4	4	1	1	True	4.5	0	230	228	313	228a	2503/2	1/8	False	5	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15024	6	55	1	G	0	4	4	2	1	True	1.0	0	231	229	314	229a	1252	1/8	False	3	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15027	3	84	0	C	0	4	4	1	1	True	1.25	0	231	229	314	229a	5009/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
15030	6	52	4	E	0	4	4	2	1	True	1.5	0	231	229	314	229a	2505/2	1/8	False	3	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15030	3	88	4	E	0	4	4	1	1	True	1.5	0	231	229	314	229a	2505/2	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15033	3	84	0	C	0	4	4	1	1	True	1.75	0	231	229	314	229a	5011/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
15036	6	60	0	C	0	4	4	2	1	True	2.0	0	231	229	314	229a	1253	1/8	False	4	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
15036	3	91	1	G	0	4	4	1	1	True	2.0	0	231	229	314	229a	1253	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15039	3	88	4	E	0	4	4	1	1	True	2.25	0	231	229	314	229a	5013/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15042	6	55	1	G	0	4	4	2	1	True	2.5	0	231	229	314	229a	2507/2	1/8	False	3	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15042	3	91	1	G	0	4	4	1	1	True	2.5	0	231	229	314	229a	2507/2	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15045	3	88	4	E	0	4	4	1	1	True	2.75	0	231	229	314	229a	5015/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15048	6	64	4	E	0	4	4	2	1	True	3.0	0	231	229	314	229a	1254	1/8	False	4	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15048	3	91	1	G	0	4	4	1	1	True	3.0	0	231	229	314	229a	1254	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15051	3	88	4	E	0	4	4	1	1	True	3.25	0	231	229	314	229a	5017/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15054	6	60	0	C	0	4	4	2	1	True	3.5	0	231	229	314	229a	2509/2	1/8	False	4	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
15054	3	91	1	G	0	4	4	1	1	True	3.5	0	231	229	314	229a	2509/2	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15057	3	88	4	E	0	4	4	1	1	True	3.75	0	231	229	314	229a	5019/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15060	6	67	1	G	0	4	4	2	1	True	4.0	0	231	229	314	229a	1255	1/8	False	4	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15060	3	91	1	G	0	4	4	1	1	True	4.0	0	231	229	314	229a	1255	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15063	3	88	4	E	0	4	4	1	1	True	4.25	0	231	229	314	229a	5021/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15066	6	64	4	E	0	4	4	2	1	True	4.5	0	231	229	314	229a	2511/2	1/8	False	4	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15066	3	91	1	G	0	4	4	1	1	True	4.5	0	231	229	314	229a	2511/2	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15069	3	88	4	E	0	4	4	1	1	True	4.75	0	231	229	314	229a	5023/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15072	6	72	0	C	0	4	4	2	1	True	1.0	0	232	230	315	230a	1256	1/8	False	5	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
15072	3	91	1	G	0	4	4	1	1	True	1.0	0	232	230	315	230a	1256	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15075	3	88	4	E	0	4	4	1	1	True	1.25	0	232	230	315	230a	5025/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15078	6	67	1	G	0	4	4	2	1	True	1.5	0	232	230	315	230a	2513/2	1/8	False	4	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15078	3	91	1	G	0	4	4	1	1	True	1.5	0	232	230	315	230a	2513/2	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15081	3	88	4	E	0	4	4	1	1	True	1.75	0	232	230	315	230a	5027/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15084	6	76	4	E	0	4	4	2	1	True	2.0	0	232	230	315	230a	1257	1/8	False	5	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15084	3	91	1	G	0	4	4	1	1	True	2.0	0	232	230	315	230a	1257	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15087	3	88	4	E	0	4	4	1	1	True	2.25	0	232	230	315	230a	5029/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15090	6	72	0	C	0	4	4	2	1	True	2.5	0	232	230	315	230a	2515/2	1/8	False	5	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
15090	3	91	1	G	0	4	4	1	1	True	2.5	0	232	230	315	230a	2515/2	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15093	3	88	4	E	0	4	4	1	1	True	2.75	0	232	230	315	230a	5031/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15096	6	79	1	G	0	4	4	2	1	True	3.0	0	232	230	315	230a	1258	1/8	False	5	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15096	3	91	1	G	0	4	4	1	1	True	3.0	0	232	230	315	230a	1258	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15099	3	88	4	E	0	4	4	1	1	True	3.25	0	232	230	315	230a	5033/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15102	6	76	4	E	0	4	4	2	1	True	3.5	0	232	230	315	230a	2517/2	1/8	False	5	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15102	3	91	1	G	0	4	4	1	1	True	3.5	0	232	230	315	230a	2517/2	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15105	3	88	4	E	0	4	4	1	1	True	3.75	0	232	230	315	230a	5035/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15108	6	84	0	C	0	4	4	2	1	True	4.0	0	232	230	315	230a	1259	1/8	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
15108	3	91	1	G	0	4	4	1	1	True	4.0	0	232	230	315	230a	1259	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15111	3	88	4	E	0	4	4	1	1	True	4.25	0	232	230	315	230a	5037/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15114	6	79	1	G	0	4	4	2	1	True	4.5	0	232	230	315	230a	2519/2	1/8	False	5	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15114	3	91	1	G	0	4	4	1	1	True	4.5	0	232	230	315	230a	2519/2	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
15117	3	88	4	E	0	4	4	1	1	True	4.75	0	232	230	315	230a	5039/4	1/16	False	6	False				False	672		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
15120	6	83	5	B	0	4	4	2	1	True	1.0	0	233	231	316	231a	1260	1/8	False	5	True				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
15123	3	89	-1	F	0	4	4	1	1	True	1.25	0	233	231	316	231a	5041/4	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
15126	6	79	1	G	0	4	4	2	1	True	1.5	0	233	231	316	231a	2521/2	1/8	False	5	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
15126	3	91	1	G	0	4	4	1	1	True	1.5	0	233	231	316	231a	2521/2	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
15129	3	89	-1	F	0	4	4	1	1	True	1.75	0	233	231	316	231a	5043/4	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
15132	6	83	5	B	0	4	4	2	1	True	2.0	0	233	231	316	231a	1261	1/8	False	5	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
15132	3	92	-4	A	-1	4	4	1	1	True	2.0	0	233	231	316	231a	1261	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-4	-4	-4	False	False	False
15135	3	89	-1	F	0	4	4	1	1	True	2.25	0	233	231	316	231a	5045/4	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
15138	6	79	1	G	0	4	4	2	1	True	2.5	0	233	231	316	231a	2523/2	1/8	False	5	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
15138	3	91	1	G	0	4	4	1	1	True	2.5	0	233	231	316	231a	2523/2	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
15141	3	89	-1	F	0	4	4	1	1	True	2.75	0	233	231	316	231a	5047/4	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
15144	6	83	5	B	0	4	4	2	1	True	3.0	0	233	231	316	231a	1262	1/8	False	5	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
15144	3	92	-4	A	-1	4	4	1	1	True	3.0	0	233	231	316	231a	1262	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-4	-4	-4	False	False	False
15147	3	89	-1	F	0	4	4	1	1	True	3.25	0	233	231	316	231a	5049/4	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
15150	6	79	1	G	0	4	4	2	1	True	3.5	0	233	231	316	231a	2525/2	1/8	False	5	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
15150	3	91	1	G	0	4	4	1	1	True	3.5	0	233	231	316	231a	2525/2	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
15153	3	89	-1	F	0	4	4	1	1	True	3.75	0	233	231	316	231a	5051/4	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
15156	6	83	5	B	0	4	4	2	1	True	4.0	0	233	231	316	231a	1263	1/8	False	5	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
15156	3	92	-4	A	-1	4	4	1	1	True	4.0	0	233	231	316	231a	1263	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-4	-4	-4	False	False	False
15159	3	89	-1	F	0	4	4	1	1	True	4.25	0	233	231	316	231a	5053/4	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
15162	6	79	1	G	0	4	4	2	1	True	4.5	0	233	231	316	231a	2527/2	1/8	False	5	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
15162	3	91	1	G	0	4	4	1	1	True	4.5	0	233	231	316	231a	2527/2	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
15165	3	89	-1	F	0	4	4	1	1	True	4.75	0	233	231	316	231a	5055/4	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
15168	6	83	5	B	0	4	4	2	1	True	1.0	0	234	232	317	232a	1264	1/8	False	5	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
15168	3	92	-4	A	-1	4	4	1	1	True	1.0	0	234	232	317	232a	1264	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-4	-4	-4	False	False	False
15171	3	89	-1	F	0	4	4	1	1	True	1.25	0	234	232	317	232a	5057/4	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
15174	6	79	1	G	0	4	4	2	1	True	1.5	0	234	232	317	232a	2529/2	1/8	False	5	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
15174	3	91	1	G	0	4	4	1	1	True	1.5	0	234	232	317	232a	2529/2	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
15177	3	89	-1	F	0	4	4	1	1	True	1.75	0	234	232	317	232a	5059/4	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
15180	6	83	5	B	0	4	4	2	1	True	2.0	0	234	232	317	232a	1265	1/8	False	5	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
15180	3	92	-4	A	-1	4	4	1	1	True	2.0	0	234	232	317	232a	1265	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-4	-4	-4	False	False	False
15183	3	89	-1	F	0	4	4	1	1	True	2.25	0	234	232	317	232a	5061/4	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
15186	6	79	1	G	0	4	4	2	1	True	2.5	0	234	232	317	232a	2531/2	1/8	False	5	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
15186	3	91	1	G	0	4	4	1	1	True	2.5	0	234	232	317	232a	2531/2	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
15189	3	89	-1	F	0	4	4	1	1	True	2.75	0	234	232	317	232a	5063/4	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
15192	6	83	5	B	0	4	4	2	1	True	3.0	0	234	232	317	232a	1266	1/8	False	5	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
15192	3	92	-4	A	-1	4	4	1	1	True	3.0	0	234	232	317	232a	1266	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-4	-4	-4	False	False	False
15195	3	89	-1	F	0	4	4	1	1	True	3.25	0	234	232	317	232a	5065/4	1/16	False	6	False				False	673		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
