onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
8759520	5040	865.0	47	5	B	0	1.0	1	4	4	2	1	1/8	True	0	216	216	215	215a	2	869	False	True	PAC	PAC	}{	True	372	I/VI|PAC}{		D	I		I/VI		I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	I	1	6	2	2	5	5	5	B	B	D	B	major triad	0	True	True	True	True	True	3	3	0	True	True	True
8759520	5040	865.0	83	5	B	0	1.0	1	4	4	1	1	1/8	True	0	216	216	215	215a	5	869	False	True	PAC	PAC	}{	True	372	I/VI|PAC}{		D	I		I/VI		I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	I	1	6	2	2	5	5	5	B	B	D	B	major triad	0	True	True	True	True	True	3	3	0	True	True	True
8759520	5040	865.0	87	9	D	1	1.0	1	4	4	1	1	1/8	True	0	216	216	215	215a	6	869	False	True	PAC	PAC	}{	True	372	I/VI|PAC}{		D	I		I/VI		I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	I	1	6	2	2	5	5	5	B	B	D	B	major triad	0	True	True	True	True	True	7	7	4	True	False	False
8759520	5040	865.0	95	5	B	0	1.0	1	4	4	1	1	1/8	True	0	216	216	215	215a	6	869	False	True	PAC	PAC	}{	True	372	I/VI|PAC}{		D	I		I/VI		I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	I	1	6	2	2	5	5	5	B	B	D	B	major triad	0	True	True	True	True	True	3	3	0	True	True	True
8767080	2520	865.75	71	5	B	0	1.75	0	4	4	1	1	1/16	True	0	216	216	215	215a	4	3479/4	False	False				False	372	I/VI|PAC}{		D	I		I/VI		I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	I	1	6	2	2	5	5	5	B	B	D	B	major triad	0	True	True	True	True	True	3	3	0	True	True	True
8769600	7560	866.0	71	5	B	0	2.0	2	4	4	1	1	3/16	True	0	216	216	215	215a	4	870	False	False				False	372	I/VI|PAC}{		D	I		I/VI		I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	I	1	6	2	2	5	5	5	B	B	D	B	major triad	0	True	True	True	True	True	3	3	0	True	True	True
8777160	2520	866.75	66	6	F	1	2.75	0	4	4	1	1	1/16	True	0	216	216	215	215a	4	3483/4	False	False				False	372	I/VI|PAC}{		D	I		I/VI		I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	I	1	6	2	2	5	5	5	B	B	D	B	major triad	0	True	True	True	True	True	4	4	1	True	False	False
8779680	7560	867.0	66	6	F	1	3.0	3	4	4	1	1	3/16	True	0	216	216	215	215a	4	871	False	False				False	372	I/VI|PAC}{		D	I		I/VI		I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	I	1	6	2	2	5	5	5	B	B	D	B	major triad	0	True	True	True	True	True	4	4	1	True	False	False
8787240	2520	867.75	59	5	B	0	3.75	0	4	4	1	1	1/16	True	0	216	216	215	215a	3	3487/4	False	False				False	372	I/VI|PAC}{		D	I		I/VI		I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	I	1	6	2	2	5	5	5	B	B	D	B	major triad	0	True	True	True	True	True	3	3	0	True	True	True
8789760	7560	868.0	59	5	B	0	4.0	4	4	4	1	1	3/16	True	0	216	216	215	215a	3	872	False	False				False	372	I/VI|PAC}{		D	I		I/VI		I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	I	1	6	2	2	5	5	5	B	B	D	B	major triad	0	True	True	True	True	True	3	3	0	True	True	True
8797320	2520	868.75	54	6	F	1	4.75	0	4	4	1	1	1/16	True	0	216	216	215	215a	3	3491/4	False	False				False	372	I/VI|PAC}{		D	I		I/VI		I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	I	1	6	2	2	5	5	5	B	B	D	B	major triad	0	True	True	True	True	True	4	4	1	True	False	False
8799840	5040	869.0	54	6	F	1	1.0	1	4	4	2	1	1/8	True	0	217	217	216	216a	3	873	False	False				False	372	I/VI|PAC}{		D	I		I/VI		I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	I	1	6	2	2	5	5	5	B	B	D	B	major triad	0	True	True	True	True	True	4	4	1	True	False	False
8807400	2520	869.75	66	6	F	1	1.75	0	4	4	1	1	1/16	True	0	217	217	216	216a	4	3495/4	False	False				False	372	I/VI|PAC}{		D	I		I/VI		I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	I	1	6	2	2	5	5	5	B	B	D	B	major triad	0	True	True	True	True	True	4	4	1	True	False	False
8807400	2520	869.75	78	6	F	1	1.75	0	4	4	1	1	1/16	True	0	217	217	216	216a	5	3495/4	False	False				False	372	I/VI|PAC}{		D	I		I/VI		I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	I	1	6	2	2	5	5	5	B	B	D	B	major triad	0	True	True	True	True	True	4	4	1	True	False	False
8809920	20160	870.0	46	10	A	1	2.0	2	4	4	2	1	1/2	True	0	217	217	216	216a	2	874	False	True				False	373	IM2/VI		D	I		IM2/VI		I	M	2		VI	MM7	False	False	(8, 3, 7, 4)	()	3	8	major	major	I	I, major	I/VI	VI	VI/I	VI	False	IM2/VI	IM2/VI, major		IM2/VI, major	VI	VI	I7	1	6	2	2	5	5	10	B	A#	D	B		3	True	True	True	True	True	8	8	5	True	False	True
8809920	20160	870.0	47	5	B	0	2.0	2	4	4	2	1	1/2	True	0	217	217	216	216a	2	874	False	True				False	373	IM2/VI		D	I		IM2/VI		I	M	2		VI	MM7	False	False	(8, 3, 7, 4)	()	3	8	major	major	I	I, major	I/VI	VI	VI/I	VI	False	IM2/VI	IM2/VI, major		IM2/VI, major	VI	VI	I7	1	6	2	2	5	5	10	B	A#	D	B		3	True	True	True	True	True	3	3	0	True	True	False
8809920	7560	870.0	66	6	F	1	2.0	2	4	4	1	1	3/16	True	0	217	217	216	216a	4	874	False	True				False	373	IM2/VI		D	I		IM2/VI		I	M	2		VI	MM7	False	False	(8, 3, 7, 4)	()	3	8	major	major	I	I, major	I/VI	VI	VI/I	VI	False	IM2/VI	IM2/VI, major		IM2/VI, major	VI	VI	I7	1	6	2	2	5	5	10	B	A#	D	B		3	True	True	True	True	True	4	4	1	True	False	False
8809920	7560	870.0	78	6	F	1	2.0	2	4	4	1	1	3/16	True	0	217	217	216	216a	5	874	False	True				False	373	IM2/VI		D	I		IM2/VI		I	M	2		VI	MM7	False	False	(8, 3, 7, 4)	()	3	8	major	major	I	I, major	I/VI	VI	VI/I	VI	False	IM2/VI	IM2/VI, major		IM2/VI, major	VI	VI	I7	1	6	2	2	5	5	10	B	A#	D	B		3	True	True	True	True	True	4	4	1	True	False	False
8817480	2520	870.75	61	7	C	1	2.75	0	4	4	1	1	1/16	True	0	217	217	216	216a	4	3499/4	False	False				False	373	IM2/VI		D	I		IM2/VI		I	M	2		VI	MM7	False	False	(8, 3, 7, 4)	()	3	8	major	major	I	I, major	I/VI	VI	VI/I	VI	False	IM2/VI	IM2/VI, major		IM2/VI, major	VI	VI	I7	1	6	2	2	5	5	10	B	A#	D	B		3	True	True	True	True	True	5	5	2	False	False	False
8817480	2520	870.75	73	7	C	1	2.75	0	4	4	1	1	1/16	True	0	217	217	216	216a	5	3499/4	False	False				False	373	IM2/VI		D	I		IM2/VI		I	M	2		VI	MM7	False	False	(8, 3, 7, 4)	()	3	8	major	major	I	I, major	I/VI	VI	VI/I	VI	False	IM2/VI	IM2/VI, major		IM2/VI, major	VI	VI	I7	1	6	2	2	5	5	10	B	A#	D	B		3	True	True	True	True	True	5	5	2	False	False	False
8820000	7560	871.0	61	7	C	1	3.0	3	4	4	1	1	3/16	True	0	217	217	216	216a	4	875	False	False				False	373	IM2/VI		D	I		IM2/VI		I	M	2		VI	MM7	False	False	(8, 3, 7, 4)	()	3	8	major	major	I	I, major	I/VI	VI	VI/I	VI	False	IM2/VI	IM2/VI, major		IM2/VI, major	VI	VI	I7	1	6	2	2	5	5	10	B	A#	D	B		3	True	True	True	True	True	5	5	2	False	False	False
8820000	7560	871.0	73	7	C	1	3.0	3	4	4	1	1	3/16	True	0	217	217	216	216a	5	875	False	False				False	373	IM2/VI		D	I		IM2/VI		I	M	2		VI	MM7	False	False	(8, 3, 7, 4)	()	3	8	major	major	I	I, major	I/VI	VI	VI/I	VI	False	IM2/VI	IM2/VI, major		IM2/VI, major	VI	VI	I7	1	6	2	2	5	5	10	B	A#	D	B		3	True	True	True	True	True	5	5	2	False	False	False
8827560	2520	871.75	54	6	F	1	3.75	0	4	4	1	1	1/16	True	0	217	217	216	216a	3	3503/4	False	False				False	373	IM2/VI		D	I		IM2/VI		I	M	2		VI	MM7	False	False	(8, 3, 7, 4)	()	3	8	major	major	I	I, major	I/VI	VI	VI/I	VI	False	IM2/VI	IM2/VI, major		IM2/VI, major	VI	VI	I7	1	6	2	2	5	5	10	B	A#	D	B		3	True	True	True	True	True	4	4	1	True	False	False
8827560	2520	871.75	66	6	F	1	3.75	0	4	4	1	1	1/16	True	0	217	217	216	216a	4	3503/4	False	False				False	373	IM2/VI		D	I		IM2/VI		I	M	2		VI	MM7	False	False	(8, 3, 7, 4)	()	3	8	major	major	I	I, major	I/VI	VI	VI/I	VI	False	IM2/VI	IM2/VI, major		IM2/VI, major	VI	VI	I7	1	6	2	2	5	5	10	B	A#	D	B		3	True	True	True	True	True	4	4	1	True	False	False
8830080	10080	872.0	45	3	A	0	4.0	4	4	4	2	1	1/4	True	0	217	217	216	216a	2	876	False	True				False	374	V2/II		D	I		V2/II		V		2		II	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/II	II	II/I	II	False	V2/II	V2/II, major		V2/II, major	II	II	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	1	1	-1	True	False	True
8830080	10080	872.0	47	5	B	0	4.0	4	4	4	2	1	1/4	True	0	217	217	216	216a	2	876	False	True				False	374	V2/II		D	I		V2/II		V		2		II	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/II	II	II/I	II	False	V2/II	V2/II, major		V2/II, major	II	II	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	3	3	1	True	True	False
8830080	7560	872.0	54	6	F	1	4.0	4	4	4	1	1	3/16	True	0	217	217	216	216a	3	876	False	True				False	374	V2/II		D	I		V2/II		V		2		II	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/II	II	II/I	II	False	V2/II	V2/II, major		V2/II, major	II	II	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	4	4	2	True	False	False
8830080	7560	872.0	66	6	F	1	4.0	4	4	4	1	1	3/16	True	0	217	217	216	216a	4	876	False	True				False	374	V2/II		D	I		V2/II		V		2		II	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/II	II	II/I	II	False	V2/II	V2/II, major		V2/II, major	II	II	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	4	4	2	True	False	False
8837640	2520	872.75	51	9	D	1	4.75	0	4	4	1	1	1/16	True	0	217	217	216	216a	3	3507/4	False	False				False	374	V2/II		D	I		V2/II		V		2		II	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/II	II	II/I	II	False	V2/II	V2/II, major		V2/II, major	II	II	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	7	7	5	True	False	False
8837640	2520	872.75	59	5	B	0	4.75	0	4	4	1	1	1/16	True	0	217	217	216	216a	3	3507/4	False	False				False	374	V2/II		D	I		V2/II		V		2		II	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/II	II	II/I	II	False	V2/II	V2/II, major		V2/II, major	II	II	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	3	3	1	True	True	False
8837640	2520	872.75	63	9	D	1	4.75	0	4	4	1	1	1/16	True	0	217	217	216	216a	4	3507/4	False	False				False	374	V2/II		D	I		V2/II		V		2		II	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/II	II	II/I	II	False	V2/II	V2/II, major		V2/II, major	II	II	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	7	7	5	True	False	False
8840160	5040	873.0	45	3	A	0	1.0	1	4	4	2	1	1/8	False	0	218	218	217	217a	2	877	False	False				False	374	V2/II		D	I		V2/II		V		2		II	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/II	II	II/I	II	False	V2/II	V2/II, major		V2/II, major	II	II	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	1	1	-1	True	False	True
8840160	5040	873.0	47	5	B	0	1.0	1	4	4	2	1	1/8	False	0	218	218	217	217a	2	877	False	False				False	374	V2/II		D	I		V2/II		V		2		II	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/II	II	II/I	II	False	V2/II	V2/II, major		V2/II, major	II	II	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	3	3	1	True	True	False
8840160	5040	873.0	51	9	D	1	1.0	1	4	4	1	1	1/8	True	0	218	218	217	217a	3	877	False	False				False	374	V2/II		D	I		V2/II		V		2		II	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/II	II	II/I	II	False	V2/II	V2/II, major		V2/II, major	II	II	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	7	7	5	True	False	False
8840160	5040	873.0	59	5	B	0	1.0	1	4	4	1	1	1/8	True	0	218	218	217	217a	3	877	False	False				False	374	V2/II		D	I		V2/II		V		2		II	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/II	II	II/I	II	False	V2/II	V2/II, major		V2/II, major	II	II	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	3	3	1	True	True	False
8840160	5040	873.0	63	9	D	1	1.0	1	4	4	1	1	1/8	True	0	218	218	217	217a	4	877	False	False				False	374	V2/II		D	I		V2/II		V		2		II	Mm7	False	False	(1, 3, 7, 4)	()	3	1	major	major	I	I, major	V/II	II	II/I	II	False	V2/II	V2/II, major		V2/II, major	II	II	V7	5	2	2	2	4	5	3	B	A	D	E	dominant seventh chord	3	True	True	True	True	True	7	7	5	True	False	False
8847720	2520	873.75	44	8	G	1	1.75	0	4	4	2	1	1/16	True	0	218	218	217	217a	2	3511/4	False	True				False	375	II6		D	I		II6		II		6			M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	II		I	I	False	II6	II6, major		II6, major		II	II	2		2	2	2	4	8	E	G#	D	D	major triad	1	True	True	True	True	True	6	6	6	True	False	True
8847720	2520	873.75	56	8	G	1	1.75	0	4	4	2	1	1/16	True	0	218	218	217	217a	3	3511/4	False	True				False	375	II6		D	I		II6		II		6			M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	II		I	I	False	II6	II6, major		II6, major		II	II	2		2	2	2	4	8	E	G#	D	D	major triad	1	True	True	True	True	True	6	6	6	True	False	True
8847720	2520	873.75	76	4	E	0	1.75	0	4	4	1	1	1/16	True	0	218	218	217	217a	5	3511/4	False	True				False	375	II6		D	I		II6		II		6			M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	II		I	I	False	II6	II6, major		II6, major		II	II	2		2	2	2	4	8	E	G#	D	D	major triad	1	True	True	True	True	True	2	2	2	True	True	False
8847720	2520	873.75	83	5	B	0	1.75	0	4	4	1	1	1/16	True	0	218	218	217	217a	5	3511/4	False	True				False	375	II6		D	I		II6		II		6			M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	II		I	I	False	II6	II6, major		II6, major		II	II	2		2	2	2	4	8	E	G#	D	D	major triad	1	True	True	True	True	True	3	3	3	True	False	False
8847720	2520	873.75	88	4	E	0	1.75	0	4	4	1	1	1/16	True	0	218	218	217	217a	6	3511/4	False	True				False	375	II6		D	I		II6		II		6			M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	II		I	I	False	II6	II6, major		II6, major		II	II	2		2	2	2	4	8	E	G#	D	D	major triad	1	True	True	True	True	True	2	2	2	True	True	False
8850240	7560	874.0	44	8	G	1	2.0	2	4	4	2	1	3/16	True	0	218	218	217	217a	2	878	False	False				False	375	II6		D	I		II6		II		6			M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	II		I	I	False	II6	II6, major		II6, major		II	II	2		2	2	2	4	8	E	G#	D	D	major triad	1	True	True	True	True	True	6	6	6	True	False	True
8850240	7560	874.0	56	8	G	1	2.0	2	4	4	2	1	3/16	True	0	218	218	217	217a	3	878	False	False				False	375	II6		D	I		II6		II		6			M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	II		I	I	False	II6	II6, major		II6, major		II	II	2		2	2	2	4	8	E	G#	D	D	major triad	1	True	True	True	True	True	6	6	6	True	False	True
8850240	7560	874.0	76	4	E	0	2.0	2	4	4	1	1	3/16	True	0	218	218	217	217a	5	878	False	False				False	375	II6		D	I		II6		II		6			M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	II		I	I	False	II6	II6, major		II6, major		II	II	2		2	2	2	4	8	E	G#	D	D	major triad	1	True	True	True	True	True	2	2	2	True	True	False
8850240	7560	874.0	83	5	B	0	2.0	2	4	4	1	1	3/16	True	0	218	218	217	217a	5	878	False	False				False	375	II6		D	I		II6		II		6			M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	II		I	I	False	II6	II6, major		II6, major		II	II	2		2	2	2	4	8	E	G#	D	D	major triad	1	True	True	True	True	True	3	3	3	True	False	False
8850240	7560	874.0	88	4	E	0	2.0	2	4	4	1	1	3/16	True	0	218	218	217	217a	6	878	False	False				False	375	II6		D	I		II6		II		6			M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	II		I	I	False	II6	II6, major		II6, major		II	II	2		2	2	2	4	8	E	G#	D	D	major triad	1	True	True	True	True	True	2	2	2	True	True	False
8857800	2520	874.75	43	1	G	0	2.75	0	4	4	2	1	1/16	True	0	218	218	217	217a	2	3515/4	False	True				False	376	ii6		D	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		2	2	2	4	1	E	G	D	D	minor triad	1	True	True	True	True	True	-1	-1	-1	True	False	True
8857800	2520	874.75	55	1	G	0	2.75	0	4	4	2	1	1/16	True	0	218	218	217	217a	3	3515/4	False	True				False	376	ii6		D	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		2	2	2	4	1	E	G	D	D	minor triad	1	True	True	True	True	True	-1	-1	-1	True	False	True
8857800	2520	874.75	71	5	B	0	2.75	0	4	4	1	1	1/16	True	0	218	218	217	217a	4	3515/4	False	True				False	376	ii6		D	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		2	2	2	4	1	E	G	D	D	minor triad	1	True	True	True	True	True	3	3	3	True	False	False
8857800	2520	874.75	76	4	E	0	2.75	0	4	4	1	1	1/16	True	0	218	218	217	217a	5	3515/4	False	True				False	376	ii6		D	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		2	2	2	4	1	E	G	D	D	minor triad	1	True	True	True	True	True	2	2	2	True	True	False
8857800	2520	874.75	83	5	B	0	2.75	0	4	4	1	1	1/16	True	0	218	218	217	217a	5	3515/4	False	True				False	376	ii6		D	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		2	2	2	4	1	E	G	D	D	minor triad	1	True	True	True	True	True	3	3	3	True	False	False
8860320	5040	875.0	43	1	G	0	3.0	3	4	4	2	1	1/8	True	0	218	218	217	217a	2	879	False	False				False	376	ii6		D	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		2	2	2	4	1	E	G	D	D	minor triad	1	True	True	True	True	True	-1	-1	-1	True	False	True
8860320	5040	875.0	55	1	G	0	3.0	3	4	4	2	1	1/8	True	0	218	218	217	217a	3	879	False	False				False	376	ii6		D	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		2	2	2	4	1	E	G	D	D	minor triad	1	True	True	True	True	True	-1	-1	-1	True	False	True
8860320	5040	875.0	71	5	B	0	3.0	3	4	4	1	1	1/8	True	0	218	218	217	217a	4	879	False	False				False	376	ii6		D	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		2	2	2	4	1	E	G	D	D	minor triad	1	True	True	True	True	True	3	3	3	True	False	False
8860320	5040	875.0	76	4	E	0	3.0	3	4	4	1	1	1/8	True	0	218	218	217	217a	5	879	False	False				False	376	ii6		D	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		2	2	2	4	1	E	G	D	D	minor triad	1	True	True	True	True	True	2	2	2	True	True	False
8860320	5040	875.0	83	5	B	0	3.0	3	4	4	1	1	1/8	True	0	218	218	217	217a	5	879	False	False				False	376	ii6		D	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		2	2	2	4	1	E	G	D	D	minor triad	1	True	True	True	True	True	3	3	3	True	False	False
8867880	2520	875.75	34	-2	B	-1	3.75	0	4	4	2	1	1/16	True	0	218	218	217	217a	1	3519/4	False	True				False	377	V2/bIII		D	I		V2/bIII		V		2		bIII	Mm7	False	False	(-4, -2, 2, -1)	()	-2	-4	major	major	I	I, major	V/bIII	bIII	bIII/I	bIII	False	V2/bIII	V2/bIII, major		V2/bIII, major	bIII	bIII	V7	5	-3	2	2	-1	0	-2	C	Bb	D	F	dominant seventh chord	3	True	True	True	True	True	-4	-4	-1	True	False	True
8867880	2520	875.75	46	-2	B	-1	3.75	0	4	4	2	1	1/16	True	0	218	218	217	217a	2	3519/4	False	True				False	377	V2/bIII		D	I		V2/bIII		V		2		bIII	Mm7	False	False	(-4, -2, 2, -1)	()	-2	-4	major	major	I	I, major	V/bIII	bIII	bIII/I	bIII	False	V2/bIII	V2/bIII, major		V2/bIII, major	bIII	bIII	V7	5	-3	2	2	-1	0	-2	C	Bb	D	F	dominant seventh chord	3	True	True	True	True	True	-4	-4	-1	True	False	True
8867880	2520	875.75	72	0	C	0	3.75	0	4	4	1	1	1/16	True	0	218	218	217	217a	5	3519/4	False	True				False	377	V2/bIII		D	I		V2/bIII		V		2		bIII	Mm7	False	False	(-4, -2, 2, -1)	()	-2	-4	major	major	I	I, major	V/bIII	bIII	bIII/I	bIII	False	V2/bIII	V2/bIII, major		V2/bIII, major	bIII	bIII	V7	5	-3	2	2	-1	0	-2	C	Bb	D	F	dominant seventh chord	3	True	True	True	True	True	-2	-2	1	True	True	False
8867880	2520	875.75	76	4	E	0	3.75	0	4	4	1	1	1/16	True	0	218	218	217	217a	5	3519/4	False	True				False	377	V2/bIII		D	I		V2/bIII		V		2		bIII	Mm7	False	False	(-4, -2, 2, -1)	()	-2	-4	major	major	I	I, major	V/bIII	bIII	bIII/I	bIII	False	V2/bIII	V2/bIII, major		V2/bIII, major	bIII	bIII	V7	5	-3	2	2	-1	0	-2	C	Bb	D	F	dominant seventh chord	3	True	True	True	True	True	2	2	5	True	False	False
8867880	2520	875.75	79	1	G	0	3.75	0	4	4	1	1	1/16	True	0	218	218	217	217a	5	3519/4	False	True				False	377	V2/bIII		D	I		V2/bIII		V		2		bIII	Mm7	False	False	(-4, -2, 2, -1)	()	-2	-4	major	major	I	I, major	V/bIII	bIII	bIII/I	bIII	False	V2/bIII	V2/bIII, major		V2/bIII, major	bIII	bIII	V7	5	-3	2	2	-1	0	-2	C	Bb	D	F	dominant seventh chord	3	True	True	True	True	True	-1	-1	2	True	False	False
8867880	2520	875.75	84	0	C	0	3.75	0	4	4	1	1	1/16	True	0	218	218	217	217a	6	3519/4	False	True				False	377	V2/bIII		D	I		V2/bIII		V		2		bIII	Mm7	False	False	(-4, -2, 2, -1)	()	-2	-4	major	major	I	I, major	V/bIII	bIII	bIII/I	bIII	False	V2/bIII	V2/bIII, major		V2/bIII, major	bIII	bIII	V7	5	-3	2	2	-1	0	-2	C	Bb	D	F	dominant seventh chord	3	True	True	True	True	True	-2	-2	1	True	True	False
