onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
524.0	2.0	87.333	55	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	32.0	46.0	30.0	30a	3	131	False	False					False	146		V|HC.SIM}	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
526.0	2.0	87.667	53	-1	F	0.0	6	8	2.0	1.0	1/8	True	-2	32.0	46.0	30.0	30a	3	263/2	False	False					False	146		V|HC.SIM}	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	-1	-1	-1	False	False	False
528.0	2.0	88.0	51	-3	E	-1.0	6	8	2.0	1.0	1/8	True	-2	32.0	46.0	30.0	30a	3	132	False	True				{	False	147		i6{	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
528.0	4.0	88.0	79	1	G	0.0	6	8	1.0	1.0	1/4	True	-2	32.0	46.0	30.0	30a	5	132	False	True				{	False	147		i6{	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	1	1	1	True	False	False
530.0	2.0	88.333	50	2	D	0.0	6	8	2.0	1.0	1/8	True	-2	32.0	46.0	30.0	30a	3	265/2	False	False					False	147		i6{	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	2	2	2	False	False	False
532.0	2.0	88.667	48	0	C	0.0	6	8	2.0	1.0	1/8	True	-2	32.0	46.0	30.0	30a	3	133	False	True					False	148		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
532.0	2.0	88.667	67	1	G	0.0	6	8	1.0	1.0	1/8	True	-2	32.0	46.0	30.0	30a	4	133	False	True					False	148		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
534.0	2.0	89.0	53	-1	F	0.0	6	8	2.0	1.0	1/8	True	-2	33.0	47.0	31.0	31a	3	267/2	False	True					False	149		iv	c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	0	0	0	-1	-1	-1	True	True	True
534.0	2.0	89.0	68	-4	A	-1.0	6	8	1.0	1.0	1/8	True	-2	33.0	47.0	31.0	31a	4	267/2	False	True					False	149		iv	c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	0	0	0	-4	-4	-4	True	False	False
536.0	2.0	89.333	41	-1	F	0.0	6	8	2.0	1.0	1/8	True	-2	33.0	47.0	31.0	31a	2	134	False	False					False	149		iv	c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	0	0	0	-1	-1	-1	True	True	True
536.0	2.0	89.333	65	-1	F	0.0	6	8	1.0	1.0	1/8	True	-2	33.0	47.0	31.0	31a	4	134	False	False					False	149		iv	c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	0	0	0	-1	-1	-1	True	True	True
538.0	2.0	89.667	51	-3	E	-1.0	6	8	2.0	1.0	1/8	True	-2	33.0	47.0	31.0	31a	3	269/2	False	False					False	149		iv	c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	0	0	0	-3	-3	-3	False	False	False
538.0	2.0	89.667	72	0	C	0.0	6	8	1.0	1.0	1/8	True	-2	33.0	47.0	31.0	31a	5	269/2	False	False					False	149		iv	c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	0	0	0	0	0	0	True	False	False
540.0	2.0	90.0	50	2	D	0.0	6	8	2.0	1.0	1/8	True	-2	33.0	47.0	31.0	31a	3	135	False	True					False	150		ii	c	i		ii	ii					m	True	True	(2, -1, 3)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii	ii, minor		ii, minor		ii	0	0	0	2	2	2	True	True	True
540.0	4.0	90.0	77	-1	F	0.0	6	8	1.0	1.0	1/4	True	-2	33.0	47.0	31.0	31a	5	135	False	True					False	150		ii	c	i		ii	ii					m	True	True	(2, -1, 3)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii	ii, minor		ii, minor		ii	0	0	0	-1	-1	-1	True	False	False
542.0	2.0	90.333	51	-3	E	-1.0	6	8	2.0	1.0	1/8	True	-2	33.0	47.0	31.0	31a	3	271/2	False	False					False	150		ii	c	i		ii	ii					m	True	True	(2, -1, 3)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii	ii, minor		ii, minor		ii	0	0	0	-3	-3	-3	False	False	False
544.0	2.0	90.667	53	-1	F	0.0	6	8	2.0	1.0	1/8	True	-2	33.0	47.0	31.0	31a	3	136	False	False					False	150		ii	c	i		ii	ii					m	True	True	(2, -1, 3)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii	ii, minor		ii, minor		ii	0	0	0	-1	-1	-1	True	False	False
544.0	2.0	90.667	69	3	A	0.0	6	8	1.0	1.0	1/8	True	-2	33.0	47.0	31.0	31a	4	136	False	False					False	150		ii	c	i		ii	ii					m	True	True	(2, -1, 3)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii	ii, minor		ii, minor		ii	0	0	0	3	3	3	True	False	False
546.0	2.0	91.0	55	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	34.0	48.0	32.0	32a	3	273/2	False	True					False	151		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
546.0	2.0	91.0	71	5	B	0.0	6	8	1.0	1.0	1/8	True	-2	34.0	48.0	32.0	32a	4	273/2	False	True					False	151		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	5	5	5	True	False	False
548.0	2.0	91.333	43	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	34.0	48.0	32.0	32a	2	137	False	False					False	151		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
548.0	2.0	91.333	67	1	G	0.0	6	8	1.0	1.0	1/8	True	-2	34.0	48.0	32.0	32a	4	137	False	False					False	151		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
550.0	2.0	91.667	53	-1	F	0.0	6	8	2.0	1.0	1/8	True	-2	34.0	48.0	32.0	32a	3	275/2	False	True					False	152		V2	c	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	0	0	0	-1	-1	-1	True	False	True
550.0	2.0	91.667	74	2	D	0.0	6	8	1.0	1.0	1/8	True	-2	34.0	48.0	32.0	32a	5	275/2	False	True					False	152		V2	c	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	0	0	0	2	2	2	True	False	False
552.0	2.0	92.0	51	-3	E	-1.0	6	8	2.0	1.0	1/8	True	-2	34.0	48.0	32.0	32a	3	138	False	True					False	153		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
552.0	4.0	92.0	79	1	G	0.0	6	8	1.0	1.0	1/4	True	-2	34.0	48.0	32.0	32a	5	138	False	True					False	153		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	1	1	1	True	False	False
554.0	2.0	92.333	53	-1	F	0.0	6	8	2.0	1.0	1/8	True	-2	34.0	48.0	32.0	32a	3	277/2	False	False					False	153		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-1	-1	-1	False	False	False
556.0	2.0	92.667	55	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	34.0	48.0	32.0	32a	3	139	False	True					False	154		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
556.0	2.0	92.667	71	5	B	0.0	6	8	1.0	1.0	1/8	True	-2	34.0	48.0	32.0	32a	4	139	False	True					False	154		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	5	5	5	True	False	False
558.0	2.0	93.0	56	-4	A	-1.0	6	8	2.0	1.0	1/8	True	-2	35.0	49.0	33.0	33a	3	279/2	False	True					False	155		ii%43	c	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	0	0	0	-4	-4	-4	True	False	True
558.0	4.0	93.0	72	0	C	0.0	6	8	1.0	1.0	1/4	True	-2	35.0	49.0	33.0	33a	5	279/2	False	True					False	155		ii%43	c	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	0	0	0	0	0	0	True	False	False
560.0	2.0	93.333	55	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	35.0	49.0	33.0	33a	3	140	False	False					False	155		ii%43	c	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	0	0	0	1	1	1	False	False	False
562.0	2.0	93.667	53	-1	F	0.0	6	8	2.0	1.0	1/8	True	-2	35.0	49.0	33.0	33a	3	281/2	False	True					False	156		ii%65	c	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	0	0	0	-1	-1	-1	True	False	True
562.0	2.0	93.667	77	-1	F	0.0	6	8	1.0	1.0	1/8	True	-2	35.0	49.0	33.0	33a	5	281/2	False	True					False	156		ii%65	c	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	0	0	0	-1	-1	-1	True	False	True
564.0	4.0	94.0	55	1	G	0.0	6	8	2.0	1.0	1/4	True	-2	35.0	49.0	33.0	33a	3	141	False	True					False	157		V7	c	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	0	0	0	1	1	1	True	True	True
564.0	2.0	94.0	77	-1	F	0.0	6	8	1.0	1.0	1/8	True	-2	35.0	49.0	33.0	33a	5	141	False	True					False	157		V7	c	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	0	0	0	-1	-1	-1	True	False	False
566.0	2.0	94.333	75	-3	E	-1.0	6	8	1.0	1.0	1/8	True	-2	35.0	49.0	33.0	33a	5	283/2	False	False					False	157		V7	c	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	0	0	0	-3	-3	-3	False	False	False
568.0	2.0	94.667	43	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	35.0	49.0	33.0	33a	2	142	False	False					False	157		V7	c	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	0	0	0	1	1	1	True	True	True
568.0	2.0	94.667	74	2	D	0.0	6	8	1.0	1.0	1/8	True	-2	35.0	49.0	33.0	33a	5	142	False	False					False	157		V7	c	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	0	0	0	2	2	2	True	False	False
570.0	0.0	95.0	74	2	D	0.0	6	8	1.0	1.0	0	True	-2	36.0	50.0	34.0	34a	5	285/2	False	True	IAC	IAC		}	True	158		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	2	2	2	False	False	False
570.0	2.0	95.0	48	0	C	0.0	6	8	2.0	1.0	1/8	True	-2	36.0	50.0	34.0	34a	3	285/2	False	True	IAC	IAC		}	True	158		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
570.0	4.0	95.0	75	-3	E	-1.0	6	8	1.0	1.0	1/4	True	-2	36.0	50.0	34.0	34a	5	285/2	False	True	IAC	IAC		}	True	158		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
572.0	2.0	95.333	60	0	C	0.0	6	8	2.0	1.0	1/8	True	-2	36.0	50.0	34.0	34a	4	143	False	False					False	158		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
574.0	0.0	95.667	74	2	D	0.0	6	8	1.0	1.0	0	True	-2	36.0	50.0	34.0	34a	5	287/2	False	False					False	158		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	2	2	2	False	False	False
574.0	2.0	95.667	58	-2	B	-1.0	6	8	2.0	1.0	1/8	True	-2	36.0	50.0	34.0	34a	3	287/2	False	False					False	158		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-2	-2	-2	False	False	False
574.0	2.0	95.667	72	0	C	0.0	6	8	1.0	1.0	1/8	True	-2	36.0	50.0	34.0	34a	5	287/2	False	False					False	158		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
576.0	2.0	96.0	56	-4	A	-1.0	6	8	2.0	1.0	1/8	True	-2	36.0	50.0	34.0	34a	3	144	False	True				{	False	159		iv6{	c	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	0	0	0	-4	-4	-4	True	False	True
576.0	4.0	96.0	84	0	C	0.0	6	8	1.0	1.0	1/4	True	-2	36.0	50.0	34.0	34a	6	144	False	True				{	False	159		iv6{	c	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	0	0	0	0	0	0	True	False	False
578.0	2.0	96.333	55	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	36.0	50.0	34.0	34a	3	289/2	False	False					False	159		iv6{	c	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	0	0	0	1	1	1	False	False	False
580.0	2.0	96.667	53	-1	F	0.0	6	8	2.0	1.0	1/8	True	-2	36.0	50.0	34.0	34a	3	145	False	True					False	160		iv	c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	0	0	0	-1	-1	-1	True	True	True
580.0	2.0	96.667	72	0	C	0.0	6	8	1.0	1.0	1/8	True	-2	36.0	50.0	34.0	34a	5	145	False	True					False	160		iv	c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	0	0	0	0	0	0	True	False	False
582.0	2.0	97.0	46	-2	B	-1.0	6	8	2.0	1.0	1/8	True	-2	37.0	51.0	35.0	35a	2	291/2	False	True					False	161		VII	c	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	0	0	0	-2	-2	-2	True	True	True
582.0	2.0	97.0	74	2	D	0.0	6	8	1.0	1.0	1/8	True	-2	37.0	51.0	35.0	35a	5	291/2	False	True					False	161		VII	c	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	0	0	0	2	2	2	True	False	False
584.0	2.0	97.333	58	-2	B	-1.0	6	8	2.0	1.0	1/8	True	-2	37.0	51.0	35.0	35a	3	146	False	False					False	161		VII	c	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	0	0	0	-2	-2	-2	True	True	True
584.0	2.0	97.333	70	-2	B	-1.0	6	8	1.0	1.0	1/8	True	-2	37.0	51.0	35.0	35a	4	146	False	False					False	161		VII	c	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	0	0	0	-2	-2	-2	True	True	True
586.0	2.0	97.667	56	-4	A	-1.0	6	8	2.0	1.0	1/8	True	-2	37.0	51.0	35.0	35a	3	293/2	False	False					False	161		VII	c	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	0	0	0	-4	-4	-4	False	False	False
586.0	2.0	97.667	77	-1	F	0.0	6	8	1.0	1.0	1/8	True	-2	37.0	51.0	35.0	35a	5	293/2	False	False					False	161		VII	c	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	0	0	0	-1	-1	-1	True	False	False
588.0	2.0	98.0	55	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	37.0	51.0	35.0	35a	3	147	False	True					False	162		v	c	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	0	0	0	1	1	1	True	True	True
588.0	4.0	98.0	82	-2	B	-1.0	6	8	1.0	1.0	1/4	True	-2	37.0	51.0	35.0	35a	5	147	False	True					False	162		v	c	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	0	0	0	-2	-2	-2	True	False	False
590.0	2.0	98.333	56	-4	A	-1.0	6	8	2.0	1.0	1/8	True	-2	37.0	51.0	35.0	35a	3	295/2	False	False					False	162		v	c	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	0	0	0	-4	-4	-4	False	False	False
592.0	2.0	98.667	58	-2	B	-1.0	6	8	2.0	1.0	1/8	True	-2	37.0	51.0	35.0	35a	3	148	False	True					False	163		v6	c	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	0	0	0	-2	-2	-2	True	False	True
592.0	2.0	98.667	74	2	D	0.0	6	8	1.0	1.0	1/8	True	-2	37.0	51.0	35.0	35a	5	148	False	True					False	163		v6	c	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	0	0	0	2	2	2	True	False	False
594.0	2.0	99.0	60	0	C	0.0	6	8	2.0	1.0	1/8	True	-2	38.0	52.0	36.0	36a	4	297/2	False	True					False	164		V7/iv	c	i		V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	0	0	-1	0	0	1	True	True	True
594.0	2.0	99.0	76	4	E	0.0	6	8	1.0	1.0	1/8	True	-2	38.0	52.0	36.0	36a	5	297/2	False	True					False	164		V7/iv	c	i		V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	0	0	-1	4	4	5	True	False	False
596.0	2.0	99.333	62	2	D	0.0	6	8	2.0	1.0	1/8	True	-2	38.0	52.0	36.0	36a	4	149	False	False					False	164		V7/iv	c	i		V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	0	0	-1	2	2	3	False	False	False
596.0	2.0	99.333	80	-4	A	-1.0	6	8	1.0	1.0	1/8	True	-2	38.0	52.0	36.0	36a	5	149	False	False					False	164		V7/iv	c	i		V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	0	0	-1	-4	-4	-3	False	False	False
598.0	2.0	99.667	64	4	E	0.0	6	8	2.0	1.0	1/8	True	-2	38.0	52.0	36.0	36a	4	299/2	False	True					False	165		V65/iv	c	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	0	0	-1	4	4	5	True	False	True
598.0	2.0	99.667	79	1	G	0.0	6	8	1.0	1.0	1/8	True	-2	38.0	52.0	36.0	36a	5	299/2	False	True					False	165		V65/iv	c	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	0	0	-1	1	1	2	True	False	False
600.0	0.0	100.0	79	1	G	0.0	6	8	1.0	1.0	0	True	-2	38.0	52.0	36.0	36a	5	150	False	True					False	166		iv	c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	0	0	0	1	1	1	False	False	False
600.0	2.0	100.0	53	-1	F	0.0	6	8	2.0	1.0	1/8	True	-2	38.0	52.0	36.0	36a	3	150	False	True					False	166		iv	c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	0	0	0	-1	-1	-1	True	True	True
600.0	4.0	100.0	80	-4	A	-1.0	6	8	1.0	1.0	1/4	True	-2	38.0	52.0	36.0	36a	5	150	False	True					False	166		iv	c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	0	0	0	-4	-4	-4	True	False	False
602.0	2.0	100.333	55	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	38.0	52.0	36.0	36a	3	301/2	False	False					False	166		iv	c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	0	0	0	1	1	1	False	False	False
604.0	2.0	100.667	56	-4	A	-1.0	6	8	2.0	1.0	1/8	True	-2	38.0	52.0	36.0	36a	3	151	False	True					False	167		iv6	c	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	0	0	0	-4	-4	-4	True	False	True
604.0	2.0	100.667	72	0	C	0.0	6	8	1.0	1.0	1/8	True	-2	38.0	52.0	36.0	36a	5	151	False	True					False	167		iv6	c	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	0	0	0	0	0	0	True	False	False
606.0	2.0	101.0	58	-2	B	-1.0	6	8	2.0	1.0	1/8	True	-2	39.0	53.0	37.0	37a	3	303/2	False	True					False	168		V7/III	c	i		V7/III	V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	0	0	-3	-2	-2	1	True	True	True
606.0	2.0	101.0	74	2	D	0.0	6	8	1.0	1.0	1/8	True	-2	39.0	53.0	37.0	37a	5	303/2	False	True					False	168		V7/III	c	i		V7/III	V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	0	0	-3	2	2	5	True	False	False
608.0	2.0	101.333	60	0	C	0.0	6	8	2.0	1.0	1/8	True	-2	39.0	53.0	37.0	37a	4	152	False	False					False	168		V7/III	c	i		V7/III	V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	0	0	-3	0	0	3	False	False	False
608.0	2.0	101.333	79	1	G	0.0	6	8	1.0	1.0	1/8	True	-2	39.0	53.0	37.0	37a	5	152	False	False					False	168		V7/III	c	i		V7/III	V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	0	0	-3	1	1	4	False	False	False
