onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
1358.0	4.0	339.5	55	1	G	0.0	3.0	3	3	4	4.0	1.0	1/4	True	-2	62.0	120.0	57.0	57a	3	679/2	False	True				False	284		V7/ii	Bb	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	-2	-2	0	3	3	1	True	True	True
1358.0	4.0	339.5	59	5	B	0.0	3.0	3	3	4	3.0	1.0	1/4	True	-2	62.0	120.0	57.0	57a	3	679/2	False	True				False	284		V7/ii	Bb	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	-2	-2	0	7	7	5	True	False	False
1358.0	2.0	339.5	67	1	G	0.0	3.0	3	3	4	1.0	1.0	1/8	True	-2	62.0	120.0	57.0	57a	4	679/2	False	True				False	284		V7/ii	Bb	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	-2	-2	0	3	3	1	True	True	True
1360.0	1.0	340.0	76	4	E	0.0	3.5	0	3	4	1.0	1.0	1/16	True	-2	62.0	120.0	57.0	57a	5	340	False	False				False	284		V7/ii	Bb	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	-2	-2	0	6	6	4	False	False	False
1361.0	1.0	340.25	77	-1	F	0.0	3.75	0	3	4	1.0	1.0	1/16	True	-2	62.0	120.0	57.0	57a	5	1361/4	False	False				False	284		V7/ii	Bb	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	-2	-2	0	1	1	-1	True	False	False
1362.0	4.0	340.5	60	0	C	0.0	1.0	1	3	4	4.0	1.0	1/4	True	-2	63.0	121.0	58.0	58a	4	681/2	False	True				False	285		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	2	2	2	True	True	True
1362.0	4.0	340.5	63	-3	E	-1.0	1.0	1	3	4	3.0	1.0	1/4	True	-2	63.0	121.0	58.0	58a	4	681/2	False	True				False	285		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	-1	-1	-1	True	False	False
1362.0	2.0	340.5	67	1	G	0.0	1.0	1	3	4	1.0	1.0	1/8	True	-2	63.0	121.0	58.0	58a	4	681/2	False	True				False	285		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	3	3	3	True	False	False
1364.0	1.0	341.0	74	2	D	0.0	1.5	0	3	4	1.0	1.0	1/16	True	-2	63.0	121.0	58.0	58a	5	341	False	False				False	285		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	4	4	4	False	False	False
1365.0	1.0	341.25	75	-3	E	-1.0	1.75	0	3	4	1.0	1.0	1/16	True	-2	63.0	121.0	58.0	58a	5	1365/4	False	False				False	285		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	-1	-1	-1	True	False	False
1366.0	4.0	341.5	48	0	C	0.0	2.0	2	3	4	4.0	1.0	1/4	True	-2	63.0	121.0	58.0	58a	3	683/2	False	False				False	285		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	2	2	2	True	True	True
1366.0	4.0	341.5	51	-3	E	-1.0	2.0	2	3	4	3.0	1.0	1/4	True	-2	63.0	121.0	58.0	58a	3	683/2	False	False				False	285		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	-1	-1	-1	True	False	False
1366.0	2.0	341.5	67	1	G	0.0	2.0	2	3	4	1.0	1.0	1/8	True	-2	63.0	121.0	58.0	58a	4	683/2	False	False				False	285		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	3	3	3	True	False	False
1366.0	4.0	341.5	75	-3	E	-1.0	2.0	2	3	4	2.0	1.0	1/4	True	-2	63.0	121.0	58.0	58a	5	683/2	False	False				False	285		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	-1	-1	-1	True	False	False
1368.0	1.0	342.0	74	2	D	0.0	2.5	0	3	4	1.0	1.0	1/16	True	-2	63.0	121.0	58.0	58a	5	342	False	False				False	285		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	4	4	4	False	False	False
1369.0	1.0	342.25	75	-3	E	-1.0	2.75	0	3	4	1.0	1.0	1/16	True	-2	63.0	121.0	58.0	58a	5	1369/4	False	False				False	285		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	-1	-1	-1	True	False	False
1370.0	4.0	342.5	46	-2	B	-1.0	3.0	3	3	4	4.0	1.0	1/4	True	-2	63.0	121.0	58.0	58a	2	685/2	False	True				False	286		iii64	Bb	I		iii64		iii		64			m	False	False	(5, 4, 1)	()	4	5	major	major	I	I, major	iii		I	I	False	iii64	iii64, major		iii64, major		iii	-2	-2	-2	0	0	0	False	False	False
1370.0	4.0	342.5	49	-5	D	-1.0	3.0	3	3	4	3.0	1.0	1/4	True	-2	63.0	121.0	58.0	58a	3	685/2	False	True				False	286		iii64	Bb	I		iii64		iii		64			m	False	False	(5, 4, 1)	()	4	5	major	major	I	I, major	iii		I	I	False	iii64	iii64, major		iii64, major		iii	-2	-2	-2	-3	-3	-3	False	False	False
1370.0	2.0	342.5	66	-6	G	-1.0	3.0	3	3	4	1.0	1.0	1/8	True	-2	63.0	121.0	58.0	58a	4	685/2	False	True				False	286		iii64	Bb	I		iii64		iii		64			m	False	False	(5, 4, 1)	()	4	5	major	major	I	I, major	iii		I	I	False	iii64	iii64, major		iii64, major		iii	-2	-2	-2	-4	-4	-4	False	False	False
1370.0	4.0	342.5	78	-6	G	-1.0	3.0	3	3	4	2.0	1.0	1/4	True	-2	63.0	121.0	58.0	58a	5	685/2	False	True				False	286		iii64	Bb	I		iii64		iii		64			m	False	False	(5, 4, 1)	()	4	5	major	major	I	I, major	iii		I	I	False	iii64	iii64, major		iii64, major		iii	-2	-2	-2	-4	-4	-4	False	False	False
1372.0	1.0	343.0	74	2	D	0.0	3.5	0	3	4	1.0	1.0	1/16	True	-2	63.0	121.0	58.0	58a	5	343	False	False				False	286		iii64	Bb	I		iii64		iii		64			m	False	False	(5, 4, 1)	()	4	5	major	major	I	I, major	iii		I	I	False	iii64	iii64, major		iii64, major		iii	-2	-2	-2	4	4	4	True	True	False
1373.0	1.0	343.25	75	-3	E	-1.0	3.75	0	3	4	1.0	1.0	1/16	True	-2	63.0	121.0	58.0	58a	5	1373/4	False	False				False	286		iii64	Bb	I		iii64		iii		64			m	False	False	(5, 4, 1)	()	4	5	major	major	I	I, major	iii		I	I	False	iii64	iii64, major		iii64, major		iii	-2	-2	-2	-1	-1	-1	False	False	False
1374.0	4.0	343.5	45	3	A	0.0	1.0	1	3	4	4.0	1.0	1/4	True	-2	64.0	122.0	59.0	59a	2	687/2	False	True				False	287		V65	Bb	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-2	-2	-2	5	5	5	True	False	True
1374.0	4.0	343.5	48	0	C	0.0	1.0	1	3	4	3.0	1.0	1/4	True	-2	64.0	122.0	59.0	59a	3	687/2	False	True				False	287		V65	Bb	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-2	-2	-2	2	2	2	True	False	False
1374.0	2.0	343.5	65	-1	F	0.0	1.0	1	3	4	1.0	1.0	1/8	True	-2	64.0	122.0	59.0	59a	4	687/2	False	True				False	287		V65	Bb	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-2	-2	-2	1	1	1	True	True	False
1374.0	4.0	343.5	72	0	C	0.0	1.0	1	3	4	2.0	1.0	1/4	True	-2	64.0	122.0	59.0	59a	5	687/2	False	True				False	287		V65	Bb	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-2	-2	-2	2	2	2	True	False	False
1376.0	1.0	344.0	74	2	D	0.0	1.5	0	3	4	1.0	1.0	1/16	True	-2	64.0	122.0	59.0	59a	5	344	False	False				False	287		V65	Bb	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-2	-2	-2	4	4	4	False	False	False
1377.0	1.0	344.25	75	-3	E	-1.0	1.75	0	3	4	1.0	1.0	1/16	True	-2	64.0	122.0	59.0	59a	5	1377/4	False	False				False	287		V65	Bb	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-2	-2	-2	-1	-1	-1	True	False	False
1378.0	4.0	344.5	57	3	A	0.0	2.0	2	3	4	4.0	1.0	1/4	True	-2	64.0	122.0	59.0	59a	3	689/2	False	False				False	287		V65	Bb	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-2	-2	-2	5	5	5	True	False	True
1378.0	4.0	344.5	60	0	C	0.0	2.0	2	3	4	3.0	1.0	1/4	True	-2	64.0	122.0	59.0	59a	4	689/2	False	False				False	287		V65	Bb	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-2	-2	-2	2	2	2	True	False	False
1378.0	2.0	344.5	84	0	C	0.0	2.0	2	3	4	1.0	1.0	1/8	True	-2	64.0	122.0	59.0	59a	6	689/2	False	False				False	287		V65	Bb	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-2	-2	-2	2	2	2	True	False	False
1380.0	1.0	345.0	74	2	D	0.0	2.5	0	3	4	1.0	1.0	1/16	True	-2	64.0	122.0	59.0	59a	5	345	False	False				False	287		V65	Bb	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-2	-2	-2	4	4	4	False	False	False
1381.0	1.0	345.25	75	-3	E	-1.0	2.75	0	3	4	1.0	1.0	1/16	True	-2	64.0	122.0	59.0	59a	5	1381/4	False	False				False	287		V65	Bb	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-2	-2	-2	-1	-1	-1	True	False	False
1382.0	4.0	345.5	53	-1	F	0.0	3.0	3	3	4	4.0	1.0	1/4	True	-2	64.0	122.0	59.0	59a	3	691/2	False	True				False	288		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	1	1	1	True	True	True
1382.0	4.0	345.5	57	3	A	0.0	3.0	3	3	4	3.0	1.0	1/4	True	-2	64.0	122.0	59.0	59a	3	691/2	False	True				False	288		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	5	5	5	True	False	False
1382.0	2.0	345.5	65	-1	F	0.0	3.0	3	3	4	1.0	1.0	1/8	True	-2	64.0	122.0	59.0	59a	4	691/2	False	True				False	288		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	1	1	1	True	True	True
1384.0	1.0	346.0	74	2	D	0.0	3.5	0	3	4	1.0	1.0	1/16	True	-2	64.0	122.0	59.0	59a	5	346	False	False				False	288		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	4	4	4	False	False	False
1385.0	1.0	346.25	75	-3	E	-1.0	3.75	0	3	4	1.0	1.0	1/16	True	-2	64.0	122.0	59.0	59a	5	1385/4	False	False				False	288		V7	Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-2	-2	-2	-1	-1	-1	True	False	False
1386.0	4.0	346.5	46	-2	B	-1.0	1.0	1	3	4	4.0	1.0	1/4	True	-2	65.0	123.0	60.0	60a	2	693/2	False	True				False	289		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
1386.0	4.0	346.5	62	2	D	0.0	1.0	1	3	4	3.0	1.0	1/4	True	-2	65.0	123.0	60.0	60a	4	693/2	False	True				False	289		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
1386.0	2.0	346.5	65	-1	F	0.0	1.0	1	3	4	1.0	1.0	1/8	True	-2	65.0	123.0	60.0	60a	4	693/2	False	True				False	289		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	1	1	1	True	False	False
1388.0	1.0	347.0	73	7	C	1.0	1.5	0	3	4	1.0	1.0	1/16	True	-2	65.0	123.0	60.0	60a	5	347	False	False				False	289		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	9	9	9	False	False	False
1389.0	1.0	347.25	74	2	D	0.0	1.75	0	3	4	1.0	1.0	1/16	True	-2	65.0	123.0	60.0	60a	5	1389/4	False	False				False	289		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
1390.0	4.0	347.5	50	2	D	0.0	2.0	2	3	4	4.0	1.0	1/4	True	-2	65.0	123.0	60.0	60a	3	695/2	False	True				False	290		I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	4	4	4	True	False	True
1390.0	4.0	347.5	58	-2	B	-1.0	2.0	2	3	4	3.0	1.0	1/4	True	-2	65.0	123.0	60.0	60a	3	695/2	False	True				False	290		I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	0	0	0	True	True	False
1390.0	2.0	347.5	65	-1	F	0.0	2.0	2	3	4	1.0	1.0	1/8	True	-2	65.0	123.0	60.0	60a	4	695/2	False	True				False	290		I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	1	1	1	True	False	False
1390.0	4.0	347.5	77	-1	F	0.0	2.0	2	3	4	2.0	1.0	1/4	True	-2	65.0	123.0	60.0	60a	5	695/2	False	True				False	290		I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	1	1	1	True	False	False
1392.0	1.0	348.0	76	4	E	0.0	2.5	0	3	4	1.0	1.0	1/16	True	-2	65.0	123.0	60.0	60a	5	348	False	False				False	290		I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	6	6	6	False	False	False
1393.0	1.0	348.25	77	-1	F	0.0	2.75	0	3	4	1.0	1.0	1/16	True	-2	65.0	123.0	60.0	60a	5	1393/4	False	False				False	290		I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	1	1	1	True	False	False
1394.0	4.0	348.5	46	-2	B	-1.0	3.0	3	3	4	4.0	1.0	1/4	True	-2	65.0	123.0	60.0	60a	2	697/2	False	True				False	291		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
1394.0	4.0	348.5	58	-2	B	-1.0	3.0	3	3	4	3.0	1.0	1/4	True	-2	65.0	123.0	60.0	60a	3	697/2	False	True				False	291		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
1394.0	2.0	348.5	65	-1	F	0.0	3.0	3	3	4	1.0	1.0	1/8	True	-2	65.0	123.0	60.0	60a	4	697/2	False	True				False	291		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	1	1	1	True	False	False
1394.0	4.0	348.5	74	2	D	0.0	3.0	3	3	4	2.0	1.0	1/4	True	-2	65.0	123.0	60.0	60a	5	697/2	False	True				False	291		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
1396.0	1.0	349.0	85	7	C	1.0	3.5	0	3	4	1.0	1.0	1/16	True	-2	65.0	123.0	60.0	60a	6	349	False	False				False	291		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	9	9	9	False	False	False
1397.0	1.0	349.25	86	2	D	0.0	3.75	0	3	4	1.0	1.0	1/16	True	-2	65.0	123.0	60.0	60a	6	1397/4	False	False				False	291		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
1398.0	2.0	349.5	82	-2	B	-1.0	1.0	1	3	4	1.0	1.0	1/8	True	-2	66.0	124.0	61.0	61a	5	699/2	False	False				False	291		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
1400.0	1.0	350.0	76	4	E	0.0	1.5	0	3	4	1.0	1.0	1/16	True	-2	66.0	124.0	61.0	61a	5	350	False	False				False	291		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	6	6	6	False	False	False
1401.0	1.0	350.25	77	-1	F	0.0	1.75	0	3	4	1.0	1.0	1/16	True	-2	66.0	124.0	61.0	61a	5	1401/4	False	False				False	291		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	1	1	1	True	False	False
1402.0	2.0	350.5	74	2	D	0.0	2.0	2	3	4	1.0	1.0	1/8	True	-2	66.0	124.0	61.0	61a	5	701/2	False	False				False	291		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
1404.0	1.0	351.0	69	3	A	0.0	2.5	0	3	4	1.0	1.0	1/16	True	-2	66.0	124.0	61.0	61a	4	351	False	False				False	291		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	5	5	5	False	False	False
1405.0	1.0	351.25	70	-2	B	-1.0	2.75	0	3	4	1.0	1.0	1/16	True	-2	66.0	124.0	61.0	61a	4	1405/4	False	False				False	291		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
1406.0	2.0	351.5	65	-1	F	0.0	3.0	3	3	4	1.0	1.0	1/8	True	-2	66.0	124.0	61.0	61a	4	703/2	False	False				False	291		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	1	1	1	True	False	False
1408.0	1.0	352.0	61	7	C	1.0	3.5	0	3	4	1.0	1.0	1/16	True	-2	66.0	124.0	61.0	61a	4	352	False	False				False	291		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	9	9	9	False	False	False
1409.0	1.0	352.25	62	2	D	0.0	3.75	0	3	4	1.0	1.0	1/16	True	-2	66.0	124.0	61.0	61a	4	1409/4	False	False				False	291		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
1410.0	4.0	352.5	44	-4	A	-1.0	1.0	1	3	4	4.0	1.0	1/4	True	-2	67.0	125.0	62.0	62a	2	705/2	False	True				False	292		V2/IV	Bb	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-2	-2	-3	-2	-2	-1	True	False	True
1410.0	4.0	352.5	56	-4	A	-1.0	1.0	1	3	4	3.0	1.0	1/4	True	-2	67.0	125.0	62.0	62a	3	705/2	False	True				False	292		V2/IV	Bb	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-2	-2	-3	-2	-2	-1	True	False	True
1410.0	2.0	352.5	58	-2	B	-1.0	1.0	1	3	4	1.0	1.0	1/8	True	-2	67.0	125.0	62.0	62a	3	705/2	False	True				False	292		V2/IV	Bb	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-2	-2	-3	0	0	1	True	True	False
1410.0	4.0	352.5	58	-2	B	-1.0	1.0	1	3	4	2.0	1.0	1/4	True	-2	67.0	125.0	62.0	62a	3	705/2	False	True				False	292		V2/IV	Bb	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-2	-2	-3	0	0	1	True	True	False
1412.0	1.0	353.0	69	3	A	0.0	1.5	0	3	4	1.0	1.0	1/16	True	-2	67.0	125.0	62.0	62a	4	353	False	False				False	292		V2/IV	Bb	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-2	-2	-3	5	5	6	False	False	False
1413.0	1.0	353.25	70	-2	B	-1.0	1.75	0	3	4	1.0	1.0	1/16	True	-2	67.0	125.0	62.0	62a	4	1413/4	False	False				False	292		V2/IV	Bb	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-2	-2	-3	0	0	1	True	True	False
1414.0	2.0	353.5	74	2	D	0.0	2.0	2	3	4	1.0	1.0	1/8	True	-2	67.0	125.0	62.0	62a	5	707/2	False	False				False	292		V2/IV	Bb	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-2	-2	-3	4	4	5	True	False	False
1414.0	8.0	353.5	82	-2	B	-1.0	2.0	2	3	4	2.0	1.0	1/2	True	-2	67.0	125.0	62.0	62a	5	707/2	False	False				False	292		V2/IV	Bb	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-2	-2	-3	0	0	1	True	True	False
1416.0	1.0	354.0	69	3	A	0.0	2.5	0	3	4	1.0	1.0	1/16	True	-2	67.0	125.0	62.0	62a	4	354	False	False				False	292		V2/IV	Bb	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-2	-2	-3	5	5	6	False	False	False
1417.0	1.0	354.25	70	-2	B	-1.0	2.75	0	3	4	1.0	1.0	1/16	True	-2	67.0	125.0	62.0	62a	4	1417/4	False	False				False	292		V2/IV	Bb	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-2	-2	-3	0	0	1	True	True	False
1418.0	4.0	354.5	55	1	G	0.0	3.0	3	3	4	4.0	1.0	1/4	True	-2	67.0	125.0	62.0	62a	3	709/2	False	True				False	293		IV6	Bb	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-2	-2	-2	3	3	3	True	False	True
