onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
1210.0	1.0	605.0	42	6	F	1.0	2.0	2	3	4	4.0	1.0	1/8	True	3	153.0	203.0	151.0	151a	2	605	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1210.0	1.0	605.0	54	6	F	1.0	2.0	2	3	4	3.0	1.0	1/8	True	3	153.0	203.0	151.0	151a	3	605	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1210.0	1.0	605.0	66	6	F	1.0	2.0	2	3	4	2.0	1.0	1/8	True	3	153.0	203.0	151.0	151a	4	605	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1210.0	2.0	605.0	69	3	A	0.0	2.0	2	3	4	1.0	1.0	1/4	True	3	153.0	203.0	151.0	151a	4	605	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1211.0	1.0	605.5	40	4	E	0.0	2.5	0	3	4	4.0	1.0	1/8	True	3	153.0	203.0	151.0	151a	2	1211/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1211.0	1.0	605.5	52	4	E	0.0	2.5	0	3	4	3.0	1.0	1/8	True	3	153.0	203.0	151.0	151a	3	1211/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1211.0	1.0	605.5	64	4	E	0.0	2.5	0	3	4	2.0	1.0	1/8	True	3	153.0	203.0	151.0	151a	4	1211/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1212.0	1.0	606.0	42	6	F	1.0	3.0	3	3	4	4.0	1.0	1/8	True	3	153.0	203.0	151.0	151a	2	606	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1212.0	1.0	606.0	54	6	F	1.0	3.0	3	3	4	3.0	1.0	1/8	True	3	153.0	203.0	151.0	151a	3	606	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1212.0	1.0	606.0	66	6	F	1.0	3.0	3	3	4	2.0	1.0	1/8	True	3	153.0	203.0	151.0	151a	4	606	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1212.0	2.0	606.0	85	7	C	1.0	3.0	3	3	4	1.0	1.0	1/4	True	3	153.0	203.0	151.0	151a	6	606	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	8	4	4	True	False	False
1213.0	1.0	606.5	44	8	G	1.0	3.5	0	3	4	4.0	1.0	1/8	True	3	153.0	203.0	151.0	151a	2	1213/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	9	5	5	False	False	False
1213.0	1.0	606.5	56	8	G	1.0	3.5	0	3	4	3.0	1.0	1/8	True	3	153.0	203.0	151.0	151a	3	1213/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	9	5	5	False	False	False
1213.0	1.0	606.5	68	8	G	1.0	3.5	0	3	4	2.0	1.0	1/8	True	3	153.0	203.0	151.0	151a	4	1213/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	9	5	5	False	False	False
1214.0	2.0	607.0	45	3	A	0.0	1.0	1	3	4	4.0	1.0	1/4	True	3	154.0	204.0	152.0	152a	2	607	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1214.0	2.0	607.0	57	3	A	0.0	1.0	1	3	4	3.0	1.0	1/4	True	3	154.0	204.0	152.0	152a	3	607	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1214.0	2.0	607.0	69	3	A	0.0	1.0	1	3	4	1.0	1.0	1/4	True	3	154.0	204.0	152.0	152a	4	607	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1214.0	2.0	607.0	69	3	A	0.0	1.0	1	3	4	2.0	1.0	1/4	True	3	154.0	204.0	152.0	152a	4	607	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1216.0	1.0	608.0	42	6	F	1.0	2.0	2	3	4	4.0	1.0	1/8	True	3	154.0	204.0	152.0	152a	2	608	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1216.0	1.0	608.0	54	6	F	1.0	2.0	2	3	4	3.0	1.0	1/8	True	3	154.0	204.0	152.0	152a	3	608	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1216.0	1.0	608.0	66	6	F	1.0	2.0	2	3	4	2.0	1.0	1/8	True	3	154.0	204.0	152.0	152a	4	608	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1216.0	2.0	608.0	88	4	E	0.0	2.0	2	3	4	1.0	1.0	1/4	True	3	154.0	204.0	152.0	152a	6	608	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1217.0	1.0	608.5	40	4	E	0.0	2.5	0	3	4	4.0	1.0	1/8	True	3	154.0	204.0	152.0	152a	2	1217/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1217.0	1.0	608.5	52	4	E	0.0	2.5	0	3	4	3.0	1.0	1/8	True	3	154.0	204.0	152.0	152a	3	1217/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1217.0	1.0	608.5	64	4	E	0.0	2.5	0	3	4	2.0	1.0	1/8	True	3	154.0	204.0	152.0	152a	4	1217/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1218.0	1.0	609.0	42	6	F	1.0	3.0	3	3	4	4.0	1.0	1/8	True	3	154.0	204.0	152.0	152a	2	609	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1218.0	1.0	609.0	54	6	F	1.0	3.0	3	3	4	3.0	1.0	1/8	True	3	154.0	204.0	152.0	152a	3	609	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1218.0	1.0	609.0	66	6	F	1.0	3.0	3	3	4	2.0	1.0	1/8	True	3	154.0	204.0	152.0	152a	4	609	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1218.0	2.0	609.0	69	3	A	0.0	3.0	3	3	4	1.0	1.0	1/4	True	3	154.0	204.0	152.0	152a	4	609	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1219.0	1.0	609.5	44	8	G	1.0	3.5	0	3	4	4.0	1.0	1/8	True	3	154.0	204.0	152.0	152a	2	1219/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	9	5	5	False	False	False
1219.0	1.0	609.5	56	8	G	1.0	3.5	0	3	4	3.0	1.0	1/8	True	3	154.0	204.0	152.0	152a	3	1219/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	9	5	5	False	False	False
1219.0	1.0	609.5	68	8	G	1.0	3.5	0	3	4	2.0	1.0	1/8	True	3	154.0	204.0	152.0	152a	4	1219/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	9	5	5	False	False	False
1220.0	2.0	610.0	45	3	A	0.0	1.0	1	3	4	4.0	1.0	1/4	True	3	155.0	205.0	153.0	153a	2	610	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1220.0	2.0	610.0	57	3	A	0.0	1.0	1	3	4	3.0	1.0	1/4	True	3	155.0	205.0	153.0	153a	3	610	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1220.0	2.0	610.0	69	3	A	0.0	1.0	1	3	4	2.0	1.0	1/4	True	3	155.0	205.0	153.0	153a	4	610	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1220.0	2.0	610.0	88	4	E	0.0	1.0	1	3	4	1.0	1.0	1/4	True	3	155.0	205.0	153.0	153a	6	610	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1222.0	1.0	611.0	42	6	F	1.0	2.0	2	3	4	4.0	1.0	1/8	True	3	155.0	205.0	153.0	153a	2	611	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1222.0	1.0	611.0	54	6	F	1.0	2.0	2	3	4	3.0	1.0	1/8	True	3	155.0	205.0	153.0	153a	3	611	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1222.0	1.0	611.0	66	6	F	1.0	2.0	2	3	4	2.0	1.0	1/8	True	3	155.0	205.0	153.0	153a	4	611	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1222.0	2.0	611.0	69	3	A	0.0	2.0	2	3	4	1.0	1.0	1/4	True	3	155.0	205.0	153.0	153a	4	611	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1223.0	1.0	611.5	40	4	E	0.0	2.5	0	3	4	4.0	1.0	1/8	True	3	155.0	205.0	153.0	153a	2	1223/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1223.0	1.0	611.5	52	4	E	0.0	2.5	0	3	4	3.0	1.0	1/8	True	3	155.0	205.0	153.0	153a	3	1223/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1223.0	1.0	611.5	64	4	E	0.0	2.5	0	3	4	2.0	1.0	1/8	True	3	155.0	205.0	153.0	153a	4	1223/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1224.0	1.0	612.0	42	6	F	1.0	3.0	3	3	4	4.0	1.0	1/8	True	3	155.0	205.0	153.0	153a	2	612	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1224.0	1.0	612.0	54	6	F	1.0	3.0	3	3	4	3.0	1.0	1/8	True	3	155.0	205.0	153.0	153a	3	612	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1224.0	1.0	612.0	66	6	F	1.0	3.0	3	3	4	2.0	1.0	1/8	True	3	155.0	205.0	153.0	153a	4	612	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1224.0	2.0	612.0	93	3	A	0.0	3.0	3	3	4	1.0	1.0	1/4	True	3	155.0	205.0	153.0	153a	6	612	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1225.0	1.0	612.5	44	8	G	1.0	3.5	0	3	4	4.0	1.0	1/8	True	3	155.0	205.0	153.0	153a	2	1225/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	9	5	5	False	False	False
1225.0	1.0	612.5	56	8	G	1.0	3.5	0	3	4	3.0	1.0	1/8	True	3	155.0	205.0	153.0	153a	3	1225/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	9	5	5	False	False	False
1225.0	1.0	612.5	68	8	G	1.0	3.5	0	3	4	2.0	1.0	1/8	True	3	155.0	205.0	153.0	153a	4	1225/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	9	5	5	False	False	False
1226.0	2.0	613.0	45	3	A	0.0	1.0	1	3	4	4.0	1.0	1/4	True	3	156.0	206.0	154.0	154a	2	613	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1226.0	2.0	613.0	57	3	A	0.0	1.0	1	3	4	3.0	1.0	1/4	True	3	156.0	206.0	154.0	154a	3	613	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1226.0	2.0	613.0	69	3	A	0.0	1.0	1	3	4	2.0	1.0	1/4	True	3	156.0	206.0	154.0	154a	4	613	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1226.0	6.0	613.0	88	4	E	0.0	1.0	1	3	4	1.0	1.0	3/4	True	3	156.0	206.0	154.0	154a	6	613	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1228.0	1.0	614.0	42	6	F	1.0	2.0	2	3	4	4.0	1.0	1/8	True	3	156.0	206.0	154.0	154a	2	614	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1228.0	1.0	614.0	54	6	F	1.0	2.0	2	3	4	3.0	1.0	1/8	True	3	156.0	206.0	154.0	154a	3	614	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1228.0	1.0	614.0	66	6	F	1.0	2.0	2	3	4	2.0	1.0	1/8	True	3	156.0	206.0	154.0	154a	4	614	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1229.0	1.0	614.5	40	4	E	0.0	2.5	0	3	4	4.0	1.0	1/8	True	3	156.0	206.0	154.0	154a	2	1229/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1229.0	1.0	614.5	52	4	E	0.0	2.5	0	3	4	3.0	1.0	1/8	True	3	156.0	206.0	154.0	154a	3	1229/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1229.0	1.0	614.5	64	4	E	0.0	2.5	0	3	4	2.0	1.0	1/8	True	3	156.0	206.0	154.0	154a	4	1229/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1230.0	1.0	615.0	42	6	F	1.0	3.0	3	3	4	4.0	1.0	1/8	True	3	156.0	206.0	154.0	154a	2	615	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1230.0	1.0	615.0	54	6	F	1.0	3.0	3	3	4	3.0	1.0	1/8	True	3	156.0	206.0	154.0	154a	3	615	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1230.0	1.0	615.0	66	6	F	1.0	3.0	3	3	4	2.0	1.0	1/8	True	3	156.0	206.0	154.0	154a	4	615	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1231.0	1.0	615.5	44	8	G	1.0	3.5	0	3	4	4.0	1.0	1/8	True	3	156.0	206.0	154.0	154a	2	1231/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	9	5	5	False	False	False
1231.0	1.0	615.5	56	8	G	1.0	3.5	0	3	4	3.0	1.0	1/8	True	3	156.0	206.0	154.0	154a	3	1231/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	9	5	5	False	False	False
1231.0	1.0	615.5	68	8	G	1.0	3.5	0	3	4	2.0	1.0	1/8	True	3	156.0	206.0	154.0	154a	4	1231/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	9	5	5	False	False	False
1232.0	2.0	616.0	45	3	A	0.0	1.0	1	3	4	4.0	1.0	1/4	True	3	157.0	207.0	155.0	155a	2	616	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1232.0	2.0	616.0	57	3	A	0.0	1.0	1	3	4	3.0	1.0	1/4	True	3	157.0	207.0	155.0	155a	3	616	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1232.0	2.0	616.0	69	3	A	0.0	1.0	1	3	4	2.0	1.0	1/4	True	3	157.0	207.0	155.0	155a	4	616	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1232.0	2.0	616.0	88	4	E	0.0	1.0	1	3	4	1.0	1.0	1/4	False	3	157.0	207.0	155.0	155a	6	616	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1234.0	1.0	617.0	42	6	F	1.0	2.0	2	3	4	4.0	1.0	1/8	True	3	157.0	207.0	155.0	155a	2	617	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1234.0	1.0	617.0	54	6	F	1.0	2.0	2	3	4	3.0	1.0	1/8	True	3	157.0	207.0	155.0	155a	3	617	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1234.0	1.0	617.0	66	6	F	1.0	2.0	2	3	4	2.0	1.0	1/8	True	3	157.0	207.0	155.0	155a	4	617	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1234.0	2.0	617.0	69	3	A	0.0	2.0	2	3	4	1.0	1.0	1/4	True	3	157.0	207.0	155.0	155a	4	617	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	4	0	0	True	True	True
1235.0	1.0	617.5	40	4	E	0.0	2.5	0	3	4	4.0	1.0	1/8	True	3	157.0	207.0	155.0	155a	2	1235/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1235.0	1.0	617.5	52	4	E	0.0	2.5	0	3	4	3.0	1.0	1/8	True	3	157.0	207.0	155.0	155a	3	1235/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1235.0	1.0	617.5	64	4	E	0.0	2.5	0	3	4	2.0	1.0	1/8	True	3	157.0	207.0	155.0	155a	4	1235/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	5	1	1	True	False	False
1236.0	1.0	618.0	42	6	F	1.0	3.0	3	3	4	4.0	1.0	1/8	True	3	157.0	207.0	155.0	155a	2	618	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1236.0	1.0	618.0	54	6	F	1.0	3.0	3	3	4	3.0	1.0	1/8	True	3	157.0	207.0	155.0	155a	3	618	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1236.0	1.0	618.0	66	6	F	1.0	3.0	3	3	4	2.0	1.0	1/8	True	3	157.0	207.0	155.0	155a	4	618	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	7	3	3	False	False	False
1236.0	2.0	618.0	86	2	D	0.0	3.0	3	3	4	1.0	1.0	1/4	True	3	157.0	207.0	155.0	155a	6	618	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	3	-1	-1	False	False	False
1237.0	1.0	618.5	44	8	G	1.0	3.5	0	3	4	4.0	1.0	1/8	True	3	157.0	207.0	155.0	155a	2	1237/2	False	False				False	314		I[I		F	III	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	III	III, major	I		III	III	False	I	I, major	I	I, major		I	-1	3	3	9	5	5	False	False	False
