onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
48768.0	4.0	720.0	68	8	G	1.0	1.0	1	2	4	1.0	1.0	1/48	True	3	266.0	274.0	264.0	264a	4	1016	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	5	5	5	False	False	False
48768.0	24.0	720.0	71	5	B	0.0	1.0	1	2	4	3.0	1.0	1/8	False	3	266.0	274.0	264.0	264a	4	1016	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	2	2	2	True	False	False
48768.0	24.0	720.0	74	2	D	0.0	1.0	1	2	4	2.0	1.0	1/8	False	3	266.0	274.0	264.0	264a	5	1016	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	-1	-1	-1	True	False	False
48772.0	4.0	720.083	64	4	E	0.0	1.083	0	2	4	1.0	1.0	1/48	True	3	266.0	274.0	264.0	264a	4	12193/12	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	1	1	1	True	True	True
48776.0	4.0	720.167	62	2	D	0.0	1.167	0	2	4	1.0	1.0	1/48	True	3	266.0	274.0	264.0	264a	4	6097/6	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	-1	-1	-1	True	False	False
48780.0	4.0	720.25	59	5	B	0.0	1.25	0	2	4	1.0	1.0	1/48	True	3	266.0	274.0	264.0	264a	3	4065/4	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	2	2	2	True	False	False
48784.0	4.0	720.333	56	8	G	1.0	1.333	0	2	4	1.0	1.0	1/48	True	3	266.0	274.0	264.0	264a	3	3049/3	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	5	5	5	False	False	False
48788.0	4.0	720.417	57	3	A	0.0	1.417	0	2	4	1.0	1.0	1/48	True	3	266.0	274.0	264.0	264a	3	12197/12	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	0	0	0	True	False	False
48792.0	4.0	720.5	59	5	B	0.0	1.5	0	2	4	1.0	1.0	1/48	True	3	266.0	274.0	264.0	264a	3	2033/2	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	2	2	2	True	False	False
48792.0	12.0	720.5	64	4	E	0.0	1.5	0	2	4	2.0	1.0	1/16	True	3	266.0	274.0	264.0	264a	4	2033/2	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	1	1	1	True	True	True
48792.0	12.0	720.5	74	2	D	0.0	1.5	0	2	4	2.0	1.0	1/16	True	3	266.0	274.0	264.0	264a	5	2033/2	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	-1	-1	-1	True	False	False
48796.0	4.0	720.583	61	7	C	1.0	1.583	0	2	4	1.0	1.0	1/48	True	3	266.0	274.0	264.0	264a	4	12199/12	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	4	4	4	False	False	False
48800.0	4.0	720.667	62	2	D	0.0	1.667	0	2	4	1.0	1.0	1/48	True	3	266.0	274.0	264.0	264a	4	3050/3	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	-1	-1	-1	True	False	False
48804.0	4.0	720.75	64	4	E	0.0	1.75	0	2	4	1.0	1.0	1/48	True	3	266.0	274.0	264.0	264a	4	4067/4	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	1	1	1	True	True	True
48808.0	4.0	720.833	66	6	F	1.0	1.833	0	2	4	1.0	1.0	1/48	True	3	266.0	274.0	264.0	264a	4	6101/6	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	3	3	3	False	False	False
48812.0	4.0	720.917	67	1	G	0.0	1.917	0	2	4	1.0	1.0	1/48	True	3	266.0	274.0	264.0	264a	4	12203/12	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	-2	-2	-2	False	False	False
48816.0	12.0	721.0	52	4	E	0.0	2.0	2	2	4	3.0	1.0	1/16	True	3	266.0	274.0	264.0	264a	3	1017	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	1	1	1	True	True	True
48816.0	12.0	721.0	62	2	D	0.0	2.0	2	2	4	3.0	1.0	1/16	True	3	266.0	274.0	264.0	264a	4	1017	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	-1	-1	-1	True	False	False
48816.0	3.0	721.0	68	8	G	1.0	2.0	2	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	4	1017	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	5	5	5	False	False	False
48819.0	3.0	721.062	69	3	A	0.0	2.062	0	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	4	16273/16	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	0	0	0	True	False	False
48822.0	3.0	721.125	71	5	B	0.0	2.125	0	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	4	8137/8	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	2	2	2	True	False	False
48825.0	3.0	721.188	73	7	C	1.0	2.188	0	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	5	16275/16	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	4	4	4	False	False	False
48828.0	3.0	721.25	74	2	D	0.0	2.25	0	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	5	4069/4	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	-1	-1	-1	True	False	False
48831.0	3.0	721.312	76	4	E	0.0	2.312	0	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	5	16277/16	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	1	1	1	True	True	True
48834.0	3.0	721.375	78	6	F	1.0	2.375	0	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	5	8139/8	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	3	3	3	False	False	False
48837.0	3.0	721.438	79	1	G	0.0	2.438	0	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	5	16279/16	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	-2	-2	-2	False	False	False
48840.0	12.0	721.5	38	2	D	0.0	2.5	0	2	4	4.0	1.0	1/16	True	3	266.0	274.0	264.0	264a	2	2035/2	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	-1	-1	-1	True	False	False
48840.0	12.0	721.5	52	4	E	0.0	2.5	0	2	4	3.0	1.0	1/16	True	3	266.0	274.0	264.0	264a	3	2035/2	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	1	1	1	True	True	True
48840.0	12.0	721.5	59	5	B	0.0	2.5	0	2	4	2.0	1.0	1/16	True	3	266.0	274.0	264.0	264a	3	2035/2	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	2	2	2	True	False	False
48840.0	12.0	721.5	64	4	E	0.0	2.5	0	2	4	2.0	1.0	1/16	True	3	266.0	274.0	264.0	264a	4	2035/2	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	1	1	1	True	True	True
48840.0	3.0	721.5	80	8	G	1.0	2.5	0	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	5	2035/2	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	5	5	5	False	False	False
48843.0	3.0	721.562	81	3	A	0.0	2.562	0	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	5	16281/16	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	0	0	0	True	False	False
48846.0	3.0	721.625	83	5	B	0.0	2.625	0	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	5	8141/8	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	2	2	2	True	False	False
48849.0	3.0	721.688	85	7	C	1.0	2.688	0	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	6	16283/16	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	4	4	4	False	False	False
48852.0	3.0	721.75	86	2	D	0.0	2.75	0	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	6	4071/4	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	-1	-1	-1	True	False	False
48855.0	3.0	721.812	88	4	E	0.0	2.812	0	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	6	16285/16	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	1	1	1	True	True	True
48858.0	3.0	721.875	90	6	F	1.0	2.875	0	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	6	8143/8	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	3	3	3	False	False	False
48861.0	3.0	721.938	92	8	G	1.0	2.938	0	2	4	1.0	1.0	1/64	True	3	266.0	274.0	264.0	264a	6	16287/16	False	False				False	644		V7(4)	A	I		V7(4)	V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	3	3	3	5	5	5	False	False	False
48864.0	48.0	722.0	37	7	C	1.0	1.0	1	2	4	4.0	1.0	1/4	True	3	267.0	275.0	265.0	265a	2	1018	False	True				False	645		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	4	4	4	True	False	True
48864.0	48.0	722.0	52	4	E	0.0	1.0	1	2	4	3.0	1.0	1/4	True	3	267.0	275.0	265.0	265a	3	1018	False	True				False	645		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	1	1	1	True	False	False
48864.0	96.0	722.0	57	3	A	0.0	1.0	1	2	4	2.0	2.0	1/2	True	3	267.0	275.0	265.0	265a	3	1018	False	True				False	645		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
48864.0	48.0	722.0	64	4	E	0.0	1.0	1	2	4	2.0	1.0	1/4	True	3	267.0	275.0	265.0	265a	4	1018	False	True				False	645		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	1	1	1	True	False	False
48864.0	24.0	722.0	92	8	G	1.0	1.0	1	2	4	1.0	1.0	1/8	True	3	267.0	275.0	265.0	265a	6	1018	False	True				False	645		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	5	5	5	False	False	False
48888.0	48.0	722.5	93	3	A	0.0	1.5	0	2	4	1.0	1.0	1/4	True	3	267.0	275.0	265.0	265a	6	2037/2	False	False				False	645		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
48912.0	48.0	723.0	38	2	D	0.0	2.0	2	2	4	4.0	1.0	1/4	True	3	267.0	275.0	265.0	265a	2	1019	False	True				False	646		IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	-1	-1	-1	True	True	True
48912.0	48.0	723.0	54	6	F	1.0	2.0	2	2	4	3.0	1.0	1/4	True	3	267.0	275.0	265.0	265a	3	1019	False	True				False	646		IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	3	3	3	True	False	False
48912.0	48.0	723.0	66	6	F	1.0	2.0	2	2	4	2.0	1.0	1/4	True	3	267.0	275.0	265.0	265a	4	1019	False	True				False	646		IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	3	3	3	True	False	False
48936.0	12.0	723.5	90	6	F	1.0	2.5	0	2	4	1.0	1.0	1/16	True	3	267.0	275.0	265.0	265a	6	2039/2	False	False				False	646		IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	3	3	3	True	False	False
48948.0	12.0	723.75	86	2	D	0.0	2.75	0	2	4	1.0	1.0	1/16	True	3	267.0	275.0	265.0	265a	6	4079/4	False	False				False	646		IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	-1	-1	-1	True	True	True
48960.0	24.0	724.0	38	2	D	0.0	1.0	1	2	4	4.0	1.0	1/8	False	3	268.0	276.0	266.0	266a	2	1020	False	True				False	647		V+(7)/ii	A	I		V+(7)/ii	V	+		7	ii	+	False	False	(3, 7, 11)	(1,)	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V+/ii	V+/ii, major		V+(7)/ii, major	ii	ii	3	3	5	-1	-1	-3	False	False	False
48960.0	24.0	724.0	54	6	F	1.0	1.0	1	2	4	3.0	1.0	1/8	False	3	268.0	276.0	266.0	266a	3	1020	False	True				False	647		V+(7)/ii	A	I		V+(7)/ii	V	+		7	ii	+	False	False	(3, 7, 11)	(1,)	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V+/ii	V+/ii, major		V+(7)/ii, major	ii	ii	3	3	5	3	3	1	True	True	True
48960.0	24.0	724.0	58	10	A	1.0	1.0	1	2	4	2.0	2.0	1/8	True	3	268.0	276.0	266.0	266a	3	1020	False	True				False	647		V+(7)/ii	A	I		V+(7)/ii	V	+		7	ii	+	False	False	(3, 7, 11)	(1,)	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V+/ii	V+/ii, major		V+(7)/ii, major	ii	ii	3	3	5	7	7	5	True	False	False
48960.0	24.0	724.0	66	6	F	1.0	1.0	1	2	4	2.0	1.0	1/8	False	3	268.0	276.0	266.0	266a	4	1020	False	True				False	647		V+(7)/ii	A	I		V+(7)/ii	V	+		7	ii	+	False	False	(3, 7, 11)	(1,)	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V+/ii	V+/ii, major		V+(7)/ii, major	ii	ii	3	3	5	3	3	1	True	True	True
48960.0	24.0	724.0	85	7	C	1.0	1.0	1	2	4	1.0	1.0	1/8	True	3	268.0	276.0	266.0	266a	6	1020	False	True				False	647		V+(7)/ii	A	I		V+(7)/ii	V	+		7	ii	+	False	False	(3, 7, 11)	(1,)	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V+/ii	V+/ii, major		V+(7)/ii, major	ii	ii	3	3	5	4	4	2	False	False	False
48984.0	24.0	724.5	38	2	D	0.0	1.5	0	2	4	4.0	1.0	1/8	True	3	268.0	276.0	266.0	266a	2	2041/2	False	True				False	648		ii6	A	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	-1	-1	-1	True	False	True
48984.0	12.0	724.5	59	5	B	0.0	1.5	0	2	4	3.0	1.0	1/16	True	3	268.0	276.0	266.0	266a	3	2041/2	False	True				False	648		ii6	A	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	2	2	2	True	True	False
48984.0	24.0	724.5	66	6	F	1.0	1.5	0	2	4	2.0	1.0	1/8	True	3	268.0	276.0	266.0	266a	4	2041/2	False	True				False	648		ii6	A	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	3	3	3	True	False	False
48984.0	12.0	724.5	86	2	D	0.0	1.5	0	2	4	1.0	1.0	1/16	True	3	268.0	276.0	266.0	266a	6	2041/2	False	True				False	648		ii6	A	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	-1	-1	-1	True	False	True
48996.0	12.0	724.75	62	2	D	0.0	1.75	0	2	4	3.0	1.0	1/16	True	3	268.0	276.0	266.0	266a	4	4083/4	False	False				False	648		ii6	A	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	-1	-1	-1	True	False	True
48996.0	12.0	724.75	83	5	B	0.0	1.75	0	2	4	1.0	1.0	1/16	True	3	268.0	276.0	266.0	266a	5	4083/4	False	False				False	648		ii6	A	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	2	2	2	True	True	False
49008.0	24.0	725.0	40	4	E	0.0	2.0	2	2	4	4.0	1.0	1/8	True	3	268.0	276.0	266.0	266a	2	1021	False	True				False	649		V(64)	A	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	3	3	3	1	1	1	True	True	True
49008.0	24.0	725.0	61	7	C	1.0	2.0	2	2	4	3.0	1.0	1/8	True	3	268.0	276.0	266.0	266a	4	1021	False	True				False	649		V(64)	A	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	3	3	3	4	4	4	True	False	False
49008.0	24.0	725.0	64	4	E	0.0	2.0	2	2	4	2.0	1.0	1/8	True	3	268.0	276.0	266.0	266a	4	1021	False	True				False	649		V(64)	A	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	3	3	3	1	1	1	True	True	True
49008.0	24.0	725.0	81	3	A	0.0	2.0	2	2	4	1.0	1.0	1/8	True	3	268.0	276.0	266.0	266a	5	1021	False	True				False	649		V(64)	A	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	3	3	3	0	0	0	True	False	False
49032.0	24.0	725.5	40	4	E	0.0	2.5	0	2	4	4.0	1.0	1/8	True	3	268.0	276.0	266.0	266a	2	2043/2	False	True				False	650		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	1	1	1	True	True	True
49032.0	12.0	725.5	62	2	D	0.0	2.5	0	2	4	3.0	1.0	1/16	True	3	268.0	276.0	266.0	266a	4	2043/2	False	True				False	650		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	-1	-1	-1	True	False	False
49032.0	24.0	725.5	64	4	E	0.0	2.5	0	2	4	2.0	1.0	1/8	True	3	268.0	276.0	266.0	266a	4	2043/2	False	True				False	650		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	1	1	1	True	True	True
49032.0	12.0	725.5	83	5	B	0.0	2.5	0	2	4	1.0	1.0	1/16	True	3	268.0	276.0	266.0	266a	5	2043/2	False	True				False	650		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	2	2	2	True	False	False
49044.0	12.0	725.75	59	5	B	0.0	2.75	0	2	4	3.0	1.0	1/16	True	3	268.0	276.0	266.0	266a	3	4087/4	False	False				False	650		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	2	2	2	True	False	False
49044.0	12.0	725.75	80	8	G	1.0	2.75	0	2	4	1.0	1.0	1/16	True	3	268.0	276.0	266.0	266a	5	4087/4	False	False				False	650		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	5	5	5	True	False	False
49056.0	48.0	726.0	49	7	C	1.0	1.0	1	2	4	3.0	1.0	1/4	True	3	269.0	277.0	267.0	267a	3	1022	False	True				False	651		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	4	4	4	True	False	True
49056.0	96.0	726.0	57	3	A	0.0	1.0	1	2	4	2.0	1.0	1/2	True	3	269.0	277.0	267.0	267a	3	1022	False	True				False	651		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
49056.0	48.0	726.0	64	4	E	0.0	1.0	1	2	4	4.0	1.0	1/4	True	3	269.0	277.0	267.0	267a	4	1022	False	True				False	651		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	1	1	1	True	False	False
49056.0	24.0	726.0	80	8	G	1.0	1.0	1	2	4	1.0	1.0	1/8	True	3	269.0	277.0	267.0	267a	5	1022	False	True				False	651		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	5	5	5	False	False	False
49080.0	48.0	726.5	81	3	A	0.0	1.5	0	2	4	1.0	1.0	1/4	True	3	269.0	277.0	267.0	267a	5	2045/2	False	False				False	651		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
