onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
2661.0	1.0	665.25	58	-2	B	-1.0	2.25	0	2	4	3.0	1.0	1/16	True	-2	209.0	333.0	204.0	204a	3	2661/4	False	False				False	446		ii6		Bb	IV		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	IV	IV, major	ii		IV	IV	False	ii6	ii6, major		ii6, major		ii	-2	-3	-3	0	1	1	False	False	False
2661.0	1.0	665.25	63	-3	E	-1.0	2.25	0	2	4	2.0	1.0	1/16	True	-2	209.0	333.0	204.0	204a	4	2661/4	False	False				False	446		ii6		Bb	IV		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	IV	IV, major	ii		IV	IV	False	ii6	ii6, major		ii6, major		ii	-2	-3	-3	-1	0	0	False	False	False
2662.0	1.0	665.5	53	-1	F	0.0	2.5	0	2	4	4.0	1.0	1/16	True	-2	209.0	333.0	204.0	204a	3	1331/2	False	False				False	446		ii6		Bb	IV		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	IV	IV, major	ii		IV	IV	False	ii6	ii6, major		ii6, major		ii	-2	-3	-3	1	2	2	True	True	False
2662.0	1.0	665.5	56	-4	A	-1.0	2.5	0	2	4	3.0	1.0	1/16	True	-2	209.0	333.0	204.0	204a	3	1331/2	False	False				False	446		ii6		Bb	IV		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	IV	IV, major	ii		IV	IV	False	ii6	ii6, major		ii6, major		ii	-2	-3	-3	-2	-1	-1	True	False	True
2662.0	1.0	665.5	62	2	D	0.0	2.5	0	2	4	2.0	1.0	1/16	True	-2	209.0	333.0	204.0	204a	4	1331/2	False	False				False	446		ii6		Bb	IV		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	IV	IV, major	ii		IV	IV	False	ii6	ii6, major		ii6, major		ii	-2	-3	-3	4	5	5	False	False	False
2662.0	1.0	665.5	74	2	D	0.0	2.5	0	2	4	1.0	1.0	1/16	True	-2	209.0	333.0	204.0	204a	5	1331/2	False	False				False	446		ii6		Bb	IV		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	IV	IV, major	ii		IV	IV	False	ii6	ii6, major		ii6, major		ii	-2	-3	-3	4	5	5	False	False	False
2663.0	1.0	665.75	51	-3	E	-1.0	2.75	0	2	4	4.0	1.0	1/16	True	-2	209.0	333.0	204.0	204a	3	2663/4	False	False				False	446		ii6		Bb	IV		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	IV	IV, major	ii		IV	IV	False	ii6	ii6, major		ii6, major		ii	-2	-3	-3	-1	0	0	False	False	False
2663.0	1.0	665.75	55	1	G	0.0	2.75	0	2	4	3.0	1.0	1/16	True	-2	209.0	333.0	204.0	204a	3	2663/4	False	False				False	446		ii6		Bb	IV		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	IV	IV, major	ii		IV	IV	False	ii6	ii6, major		ii6, major		ii	-2	-3	-3	3	4	4	False	False	False
2663.0	1.0	665.75	60	0	C	0.0	2.75	0	2	4	2.0	1.0	1/16	True	-2	209.0	333.0	204.0	204a	4	2663/4	False	False				False	446		ii6		Bb	IV		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	IV	IV, major	ii		IV	IV	False	ii6	ii6, major		ii6, major		ii	-2	-3	-3	2	3	3	True	False	False
2663.0	1.0	665.75	75	-3	E	-1.0	2.75	0	2	4	1.0	1.0	1/16	True	-2	209.0	333.0	204.0	204a	5	2663/4	False	False				False	446		ii6		Bb	IV		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	IV	IV, major	ii		IV	IV	False	ii6	ii6, major		ii6, major		ii	-2	-3	-3	-1	0	0	False	False	False
2664.0	1.0	666.0	53	-1	F	0.0	1.0	1	2	4	4.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	3	666	False	True				False	447		iio6/vi		Bb	IV		iio6/vi	ii	o	6		vi	o	False	False	(2, -1, 5)	()	5	2	major	major	IV	IV, major	ii/vi	vi	vi/IV	ii	True	iio6/vi	iio6/vi, major		iio6/vi, major	vi	vi	-2	-3	0	1	2	-1	True	False	True
2664.0	1.0	666.0	56	-4	A	-1.0	1.0	1	2	4	3.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	3	666	False	True				False	447		iio6/vi		Bb	IV		iio6/vi	ii	o	6		vi	o	False	False	(2, -1, 5)	()	5	2	major	major	IV	IV, major	ii/vi	vi	vi/IV	ii	True	iio6/vi	iio6/vi, major		iio6/vi, major	vi	vi	-2	-3	0	-2	-1	-4	True	False	False
2664.0	1.0	666.0	62	2	D	0.0	1.0	1	2	4	2.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	4	666	False	True				False	447		iio6/vi		Bb	IV		iio6/vi	ii	o	6		vi	o	False	False	(2, -1, 5)	()	5	2	major	major	IV	IV, major	ii/vi	vi	vi/IV	ii	True	iio6/vi	iio6/vi, major		iio6/vi, major	vi	vi	-2	-3	0	4	5	2	True	True	False
2664.0	2.0	666.0	74	2	D	0.0	1.0	1	2	4	1.0	1.0	1/8	True	-2	210.0	334.0	205.0	205a	5	666	False	True				False	447		iio6/vi		Bb	IV		iio6/vi	ii	o	6		vi	o	False	False	(2, -1, 5)	()	5	2	major	major	IV	IV, major	ii/vi	vi	vi/IV	ii	True	iio6/vi	iio6/vi, major		iio6/vi, major	vi	vi	-2	-3	0	4	5	2	True	True	False
2665.0	1.0	666.25	56	-4	A	-1.0	1.25	0	2	4	4.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	3	2665/4	False	False				False	447		iio6/vi		Bb	IV		iio6/vi	ii	o	6		vi	o	False	False	(2, -1, 5)	()	5	2	major	major	IV	IV, major	ii/vi	vi	vi/IV	ii	True	iio6/vi	iio6/vi, major		iio6/vi, major	vi	vi	-2	-3	0	-2	-1	-4	True	False	False
2665.0	1.0	666.25	60	0	C	0.0	1.25	0	2	4	3.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	4	2665/4	False	False				False	447		iio6/vi		Bb	IV		iio6/vi	ii	o	6		vi	o	False	False	(2, -1, 5)	()	5	2	major	major	IV	IV, major	ii/vi	vi	vi/IV	ii	True	iio6/vi	iio6/vi, major		iio6/vi, major	vi	vi	-2	-3	0	2	3	0	False	False	False
2665.0	1.0	666.25	77	-1	F	0.0	1.25	0	2	4	2.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	5	2665/4	False	False				False	447		iio6/vi		Bb	IV		iio6/vi	ii	o	6		vi	o	False	False	(2, -1, 5)	()	5	2	major	major	IV	IV, major	ii/vi	vi	vi/IV	ii	True	iio6/vi	iio6/vi, major		iio6/vi, major	vi	vi	-2	-3	0	1	2	-1	True	False	True
2666.0	1.0	666.5	55	1	G	0.0	1.5	0	2	4	4.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	3	1333/2	False	False				False	447		iio6/vi		Bb	IV		iio6/vi	ii	o	6		vi	o	False	False	(2, -1, 5)	()	5	2	major	major	IV	IV, major	ii/vi	vi	vi/IV	ii	True	iio6/vi	iio6/vi, major		iio6/vi, major	vi	vi	-2	-3	0	3	4	1	False	False	False
2666.0	1.0	666.5	58	-2	B	-1.0	1.5	0	2	4	3.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	3	1333/2	False	False				False	447		iio6/vi		Bb	IV		iio6/vi	ii	o	6		vi	o	False	False	(2, -1, 5)	()	5	2	major	major	IV	IV, major	ii/vi	vi	vi/IV	ii	True	iio6/vi	iio6/vi, major		iio6/vi, major	vi	vi	-2	-3	0	0	1	-2	False	False	False
2666.0	1.0	666.5	75	-3	E	-1.0	1.5	0	2	4	1.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	5	1333/2	False	False				False	447		iio6/vi		Bb	IV		iio6/vi	ii	o	6		vi	o	False	False	(2, -1, 5)	()	5	2	major	major	IV	IV, major	ii/vi	vi	vi/IV	ii	True	iio6/vi	iio6/vi, major		iio6/vi, major	vi	vi	-2	-3	0	-1	0	-3	False	False	False
2666.0	1.0	666.5	75	-3	E	-1.0	1.5	0	2	4	2.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	5	1333/2	False	False				False	447		iio6/vi		Bb	IV		iio6/vi	ii	o	6		vi	o	False	False	(2, -1, 5)	()	5	2	major	major	IV	IV, major	ii/vi	vi	vi/IV	ii	True	iio6/vi	iio6/vi, major		iio6/vi, major	vi	vi	-2	-3	0	-1	0	-3	False	False	False
2667.0	1.0	666.75	53	-1	F	0.0	1.75	0	2	4	4.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	3	2667/4	False	False				False	447		iio6/vi		Bb	IV		iio6/vi	ii	o	6		vi	o	False	False	(2, -1, 5)	()	5	2	major	major	IV	IV, major	ii/vi	vi	vi/IV	ii	True	iio6/vi	iio6/vi, major		iio6/vi, major	vi	vi	-2	-3	0	1	2	-1	True	False	True
2667.0	1.0	666.75	68	-4	A	-1.0	1.75	0	2	4	3.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	4	2667/4	False	False				False	447		iio6/vi		Bb	IV		iio6/vi	ii	o	6		vi	o	False	False	(2, -1, 5)	()	5	2	major	major	IV	IV, major	ii/vi	vi	vi/IV	ii	True	iio6/vi	iio6/vi, major		iio6/vi, major	vi	vi	-2	-3	0	-2	-1	-4	True	False	False
2667.0	1.0	666.75	74	2	D	0.0	1.75	0	2	4	2.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	5	2667/4	False	False				False	447		iio6/vi		Bb	IV		iio6/vi	ii	o	6		vi	o	False	False	(2, -1, 5)	()	5	2	major	major	IV	IV, major	ii/vi	vi	vi/IV	ii	True	iio6/vi	iio6/vi, major		iio6/vi, major	vi	vi	-2	-3	0	4	5	2	True	True	False
2667.0	1.0	666.75	77	-1	F	0.0	1.75	0	2	4	1.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	5	2667/4	False	False				False	447		iio6/vi		Bb	IV		iio6/vi	ii	o	6		vi	o	False	False	(2, -1, 5)	()	5	2	major	major	IV	IV, major	ii/vi	vi	vi/IV	ii	True	iio6/vi	iio6/vi, major		iio6/vi, major	vi	vi	-2	-3	0	1	2	-1	True	False	True
2668.0	1.0	667.0	55	1	G	0.0	2.0	2	2	4	4.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	3	667	False	True				False	448		V7/vi		Bb	IV		V7/vi	V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	IV	IV, major	V/vi	vi	vi/IV	ii	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-2	-3	0	3	4	1	True	True	True
2668.0	1.0	667.0	67	1	G	0.0	2.0	2	2	4	3.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	4	667	False	True				False	448		V7/vi		Bb	IV		V7/vi	V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	IV	IV, major	V/vi	vi	vi/IV	ii	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-2	-3	0	3	4	1	True	True	True
2668.0	2.0	667.0	71	5	B	0.0	2.0	2	2	4	1.0	1.0	1/8	True	-2	210.0	334.0	205.0	205a	4	667	False	True				False	448		V7/vi		Bb	IV		V7/vi	V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	IV	IV, major	V/vi	vi	vi/IV	ii	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-2	-3	0	7	8	5	True	False	False
2668.0	1.0	667.0	75	-3	E	-1.0	2.0	2	2	4	2.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	5	667	False	True				False	448		V7/vi		Bb	IV		V7/vi	V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	IV	IV, major	V/vi	vi	vi/IV	ii	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-2	-3	0	-1	0	-3	False	False	False
2669.0	1.0	667.25	53	-1	F	0.0	2.25	0	2	4	4.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	3	2669/4	False	False				False	448		V7/vi		Bb	IV		V7/vi	V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	IV	IV, major	V/vi	vi	vi/IV	ii	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-2	-3	0	1	2	-1	True	False	False
2669.0	1.0	667.25	56	-4	A	-1.0	2.25	0	2	4	3.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	3	2669/4	False	False				False	448		V7/vi		Bb	IV		V7/vi	V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	IV	IV, major	V/vi	vi	vi/IV	ii	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-2	-3	0	-2	-1	-4	False	False	False
2669.0	1.0	667.25	74	2	D	0.0	2.25	0	2	4	2.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	5	2669/4	False	False				False	448		V7/vi		Bb	IV		V7/vi	V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	IV	IV, major	V/vi	vi	vi/IV	ii	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-2	-3	0	4	5	2	True	False	False
2670.0	1.0	667.5	51	-3	E	-1.0	2.5	0	2	4	4.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	3	1335/2	False	False				False	448		V7/vi		Bb	IV		V7/vi	V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	IV	IV, major	V/vi	vi	vi/IV	ii	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-2	-3	0	-1	0	-3	False	False	False
2670.0	1.0	667.5	55	1	G	0.0	2.5	0	2	4	3.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	3	1335/2	False	False				False	448		V7/vi		Bb	IV		V7/vi	V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	IV	IV, major	V/vi	vi	vi/IV	ii	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-2	-3	0	3	4	1	True	True	True
2670.0	1.0	667.5	72	0	C	0.0	2.5	0	2	4	1.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	5	1335/2	False	False				False	448		V7/vi		Bb	IV		V7/vi	V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	IV	IV, major	V/vi	vi	vi/IV	ii	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-2	-3	0	2	3	0	False	False	False
2670.0	1.0	667.5	72	0	C	0.0	2.5	0	2	4	2.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	5	1335/2	False	False				False	448		V7/vi		Bb	IV		V7/vi	V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	IV	IV, major	V/vi	vi	vi/IV	ii	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-2	-3	0	2	3	0	False	False	False
2671.0	1.0	667.75	50	2	D	0.0	2.75	0	2	4	4.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	3	2671/4	False	False				False	448		V7/vi		Bb	IV		V7/vi	V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	IV	IV, major	V/vi	vi	vi/IV	ii	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-2	-3	0	4	5	2	True	False	False
2671.0	1.0	667.75	53	-1	F	0.0	2.75	0	2	4	3.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	3	2671/4	False	False				False	448		V7/vi		Bb	IV		V7/vi	V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	IV	IV, major	V/vi	vi	vi/IV	ii	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-2	-3	0	1	2	-1	True	False	False
2671.0	1.0	667.75	71	5	B	0.0	2.75	0	2	4	2.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	4	2671/4	False	False				False	448		V7/vi		Bb	IV		V7/vi	V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	IV	IV, major	V/vi	vi	vi/IV	ii	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-2	-3	0	7	8	5	True	False	False
2671.0	1.0	667.75	74	2	D	0.0	2.75	0	2	4	1.0	1.0	1/16	True	-2	210.0	334.0	205.0	205a	5	2671/4	False	False				False	448		V7/vi		Bb	IV		V7/vi	V		7		vi	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	IV	IV, major	V/vi	vi	vi/IV	ii	True	V7/vi	V7/vi, major		V7/vi, major	vi	vi	-2	-3	0	4	5	2	True	False	False
2672.0	1.0	668.0	51	-3	E	-1.0	1.0	1	2	4	4.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	3	668	False	True				False	449		vi6		Bb	IV		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	IV	IV, major	vi		IV	IV	False	vi6	vi6, major		vi6, major		vi	-2	-3	-3	-1	0	0	True	False	True
2672.0	1.0	668.0	55	1	G	0.0	1.0	1	2	4	3.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	3	668	False	True				False	449		vi6		Bb	IV		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	IV	IV, major	vi		IV	IV	False	vi6	vi6, major		vi6, major		vi	-2	-3	-3	3	4	4	True	False	False
2672.0	1.0	668.0	72	0	C	0.0	1.0	1	2	4	2.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	5	668	False	True				False	449		vi6		Bb	IV		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	IV	IV, major	vi		IV	IV	False	vi6	vi6, major		vi6, major		vi	-2	-3	-3	2	3	3	True	True	False
2672.0	2.0	668.0	72	0	C	0.0	1.0	1	2	4	1.0	1.0	1/8	True	-2	211.0	335.0	206.0	206a	5	668	False	True				False	449		vi6		Bb	IV		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	IV	IV, major	vi		IV	IV	False	vi6	vi6, major		vi6, major		vi	-2	-3	-3	2	3	3	True	True	False
2673.0	1.0	668.25	50	2	D	0.0	1.25	0	2	4	4.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	3	2673/4	False	False				False	449		vi6		Bb	IV		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	IV	IV, major	vi		IV	IV	False	vi6	vi6, major		vi6, major		vi	-2	-3	-3	4	5	5	False	False	False
2673.0	1.0	668.25	55	1	G	0.0	1.25	0	2	4	3.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	3	2673/4	False	False				False	449		vi6		Bb	IV		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	IV	IV, major	vi		IV	IV	False	vi6	vi6, major		vi6, major		vi	-2	-3	-3	3	4	4	True	False	False
2673.0	1.0	668.25	65	-1	F	0.0	1.25	0	2	4	2.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	4	2673/4	False	False				False	449		vi6		Bb	IV		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	IV	IV, major	vi		IV	IV	False	vi6	vi6, major		vi6, major		vi	-2	-3	-3	1	2	2	False	False	False
2674.0	1.0	668.5	48	0	C	0.0	1.5	0	2	4	4.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	3	1337/2	False	False				False	449		vi6		Bb	IV		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	IV	IV, major	vi		IV	IV	False	vi6	vi6, major		vi6, major		vi	-2	-3	-3	2	3	3	True	True	False
2674.0	1.0	668.5	55	1	G	0.0	1.5	0	2	4	3.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	3	1337/2	False	False				False	449		vi6		Bb	IV		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	IV	IV, major	vi		IV	IV	False	vi6	vi6, major		vi6, major		vi	-2	-3	-3	3	4	4	True	False	False
2674.0	1.0	668.5	63	-3	E	-1.0	1.5	0	2	4	2.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	4	1337/2	False	False				False	449		vi6		Bb	IV		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	IV	IV, major	vi		IV	IV	False	vi6	vi6, major		vi6, major		vi	-2	-3	-3	-1	0	0	True	False	True
2674.0	1.0	668.5	74	2	D	0.0	1.5	0	2	4	1.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	5	1337/2	False	False				False	449		vi6		Bb	IV		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	IV	IV, major	vi		IV	IV	False	vi6	vi6, major		vi6, major		vi	-2	-3	-3	4	5	5	False	False	False
2675.0	1.0	668.75	47	5	B	0.0	1.75	0	2	4	4.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	2	2675/4	False	False				False	449		vi6		Bb	IV		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	IV	IV, major	vi		IV	IV	False	vi6	vi6, major		vi6, major		vi	-2	-3	-3	7	8	8	False	False	False
2675.0	1.0	668.75	55	1	G	0.0	1.75	0	2	4	3.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	3	2675/4	False	False				False	449		vi6		Bb	IV		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	IV	IV, major	vi		IV	IV	False	vi6	vi6, major		vi6, major		vi	-2	-3	-3	3	4	4	True	False	False
2675.0	1.0	668.75	62	2	D	0.0	1.75	0	2	4	2.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	4	2675/4	False	False				False	449		vi6		Bb	IV		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	IV	IV, major	vi		IV	IV	False	vi6	vi6, major		vi6, major		vi	-2	-3	-3	4	5	5	False	False	False
2675.0	1.0	668.75	75	-3	E	-1.0	1.75	0	2	4	1.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	5	2675/4	False	False				False	449		vi6		Bb	IV		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	IV	IV, major	vi		IV	IV	False	vi6	vi6, major		vi6, major		vi	-2	-3	-3	-1	0	0	True	False	True
2676.0	1.0	669.0	48	0	C	0.0	2.0	2	2	4	4.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	3	669	False	True				False	450		vi		Bb	IV		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	IV	IV, major	vi		IV	IV	False	vi	vi, major		vi, major		vi	-2	-3	-3	2	3	3	True	True	True
2676.0	1.0	669.0	55	1	G	0.0	2.0	2	2	4	3.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	3	669	False	True				False	450		vi		Bb	IV		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	IV	IV, major	vi		IV	IV	False	vi	vi, major		vi, major		vi	-2	-3	-3	3	4	4	True	False	False
2676.0	1.0	669.0	63	-3	E	-1.0	2.0	2	2	4	2.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	4	669	False	True				False	450		vi		Bb	IV		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	IV	IV, major	vi		IV	IV	False	vi	vi, major		vi, major		vi	-2	-3	-3	-1	0	0	True	False	False
2676.0	2.0	669.0	72	0	C	0.0	2.0	2	2	4	1.0	1.0	1/8	True	-2	211.0	335.0	206.0	206a	5	669	False	True				False	450		vi		Bb	IV		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	IV	IV, major	vi		IV	IV	False	vi	vi, major		vi, major		vi	-2	-3	-3	2	3	3	True	True	True
2677.0	1.0	669.25	46	-2	B	-1.0	2.25	0	2	4	4.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	2	2677/4	False	False				False	450		vi		Bb	IV		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	IV	IV, major	vi		IV	IV	False	vi	vi, major		vi, major		vi	-2	-3	-3	0	1	1	False	False	False
2677.0	1.0	669.25	48	0	C	0.0	2.25	0	2	4	3.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	3	2677/4	False	False				False	450		vi		Bb	IV		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	IV	IV, major	vi		IV	IV	False	vi	vi, major		vi, major		vi	-2	-3	-3	2	3	3	True	True	True
2677.0	1.0	669.25	62	2	D	0.0	2.25	0	2	4	2.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	4	2677/4	False	False				False	450		vi		Bb	IV		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	IV	IV, major	vi		IV	IV	False	vi	vi, major		vi, major		vi	-2	-3	-3	4	5	5	False	False	False
2678.0	1.0	669.5	45	3	A	0.0	2.5	0	2	4	4.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	2	1339/2	False	False				False	450		vi		Bb	IV		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	IV	IV, major	vi		IV	IV	False	vi	vi, major		vi, major		vi	-2	-3	-3	5	6	6	False	False	False
2678.0	1.0	669.5	48	0	C	0.0	2.5	0	2	4	3.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	3	1339/2	False	False				False	450		vi		Bb	IV		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	IV	IV, major	vi		IV	IV	False	vi	vi, major		vi, major		vi	-2	-3	-3	2	3	3	True	True	True
2678.0	1.0	669.5	60	0	C	0.0	2.5	0	2	4	2.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	4	1339/2	False	False				False	450		vi		Bb	IV		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	IV	IV, major	vi		IV	IV	False	vi	vi, major		vi, major		vi	-2	-3	-3	2	3	3	True	True	True
2678.0	1.0	669.5	74	2	D	0.0	2.5	0	2	4	1.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	5	1339/2	False	False				False	450		vi		Bb	IV		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	IV	IV, major	vi		IV	IV	False	vi	vi, major		vi, major		vi	-2	-3	-3	4	5	5	False	False	False
2679.0	1.0	669.75	43	1	G	0.0	2.75	0	2	4	4.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	2	2679/4	False	False				False	450		vi		Bb	IV		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	IV	IV, major	vi		IV	IV	False	vi	vi, major		vi, major		vi	-2	-3	-3	3	4	4	True	False	False
2679.0	1.0	669.75	48	0	C	0.0	2.75	0	2	4	3.0	1.0	1/16	True	-2	211.0	335.0	206.0	206a	3	2679/4	False	False				False	450		vi		Bb	IV		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	IV	IV, major	vi		IV	IV	False	vi	vi, major		vi, major		vi	-2	-3	-3	2	3	3	True	True	True
