onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
1464.0	6.0	122.0	69	3	A	0.0	4	4	2.0	1.0	1/8	False	-3	31.0	31.0	31.0	31a	4	122	False	False				False	87	V6	Eb	V		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	V	V, major	V		V	V	False	V6	V6, major		V6, major		V	-3	-2	-2	6	5	5	True	False	True
1470.0	6.0	122.5	53	-1	F	0.0	4	4	2.0	1.0	1/8	True	-3	31.0	31.0	31.0	31a	3	245/2	False	False				False	87	V6	Eb	V		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	V	V, major	V		V	V	False	V6	V6, major		V6, major		V	-3	-2	-2	2	1	1	True	True	False
1470.0	6.0	122.5	65	-1	F	0.0	4	4	2.0	1.0	1/8	True	-3	31.0	31.0	31.0	31a	4	245/2	False	False				False	87	V6	Eb	V		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	V	V, major	V		V	V	False	V6	V6, major		V6, major		V	-3	-2	-2	2	1	1	True	True	False
1476.0	6.0	123.0	55	1	G	0.0	4	4	2.0	1.0	1/8	True	-3	31.0	31.0	31.0	31a	3	123	False	True				False	88	V+6	Eb	V		V+6		V	+	6			+	False	False	(5, 9, 1)	()	1	5	major	major	V	V, major	V		V	V	False	V+6	V+6, major		V+6, major		V	-3	-2	-2	4	3	3	False	False	False
1476.0	6.0	123.0	67	1	G	0.0	4	4	2.0	1.0	1/8	True	-3	31.0	31.0	31.0	31a	4	123	False	True				False	88	V+6	Eb	V		V+6		V	+	6			+	False	False	(5, 9, 1)	()	1	5	major	major	V	V, major	V		V	V	False	V+6	V+6, major		V+6, major		V	-3	-2	-2	4	3	3	False	False	False
1476.0	12.0	123.0	73	7	C	1.0	4	4	1.0	1.0	1/4	True	-3	31.0	31.0	31.0	31a	5	123	False	True				False	88	V+6	Eb	V		V+6		V	+	6			+	False	False	(5, 9, 1)	()	1	5	major	major	V	V, major	V		V	V	False	V+6	V+6, major		V+6, major		V	-3	-2	-2	10	9	9	True	False	False
1476.0	12.0	123.0	77	-1	F	0.0	4	4	1.0	1.0	1/4	True	-3	31.0	31.0	31.0	31a	5	123	False	True				False	88	V+6	Eb	V		V+6		V	+	6			+	False	False	(5, 9, 1)	()	1	5	major	major	V	V, major	V		V	V	False	V+6	V+6, major		V+6, major		V	-3	-2	-2	2	1	1	True	True	False
1476.0	12.0	123.0	85	7	C	1.0	4	4	1.0	1.0	1/4	True	-3	31.0	31.0	31.0	31a	6	123	False	True				False	88	V+6	Eb	V		V+6		V	+	6			+	False	False	(5, 9, 1)	()	1	5	major	major	V	V, major	V		V	V	False	V+6	V+6, major		V+6, major		V	-3	-2	-2	10	9	9	True	False	False
1482.0	6.0	123.5	57	3	A	0.0	4	4	2.0	1.0	1/8	True	-3	31.0	31.0	31.0	31a	3	247/2	False	False				False	88	V+6	Eb	V		V+6		V	+	6			+	False	False	(5, 9, 1)	()	1	5	major	major	V	V, major	V		V	V	False	V+6	V+6, major		V+6, major		V	-3	-2	-2	6	5	5	True	False	True
1482.0	6.0	123.5	69	3	A	0.0	4	4	2.0	1.0	1/8	True	-3	31.0	31.0	31.0	31a	4	247/2	False	False				False	88	V+6	Eb	V		V+6		V	+	6			+	False	False	(5, 9, 1)	()	1	5	major	major	V	V, major	V		V	V	False	V+6	V+6, major		V+6, major		V	-3	-2	-2	6	5	5	True	False	True
1488.0	6.0	124.0	58	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-3	32.0	32.0	32.0	32a	3	124	False	True	IAC	IAC	}{	True	89	I[I|IAC}{	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
1488.0	6.0	124.0	65	-1	F	0.0	4	4	2.0	1.0	1/8	True	-3	32.0	32.0	32.0	32a	4	124	False	True	IAC	IAC	}{	True	89	I[I|IAC}{	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	2	1	1	True	False	False
1488.0	3.0	124.0	77	-1	F	0.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	5	124	False	True	IAC	IAC	}{	True	89	I[I|IAC}{	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	2	1	1	True	False	False
1488.0	3.0	124.0	82	-2	B	-1.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	5	124	False	True	IAC	IAC	}{	True	89	I[I|IAC}{	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
1488.0	3.0	124.0	86	2	D	0.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	6	124	False	True	IAC	IAC	}{	True	89	I[I|IAC}{	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	5	4	4	True	False	False
1491.0	3.0	124.25	74	2	D	0.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	5	497/4	False	False				False	89	I[I|IAC}{	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	5	4	4	True	False	False
1494.0	6.0	124.5	70	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-3	32.0	32.0	32.0	32a	4	249/2	False	False				False	89	I[I|IAC}{	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
1497.0	3.0	124.75	74	2	D	0.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	5	499/4	False	False				False	89	I[I|IAC}{	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	5	4	4	True	False	False
1500.0	6.0	125.0	58	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-3	32.0	32.0	32.0	32a	3	125	False	True				False	90	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	1	0	0	False	False	False
1500.0	6.0	125.0	63	-3	E	-1.0	4	4	2.0	1.0	1/8	True	-3	32.0	32.0	32.0	32a	4	125	False	True				False	90	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	0	-1	-1	True	False	True
1500.0	3.0	125.0	78	-6	G	-1.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	5	125	False	True				False	90	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	-3	-4	-4	True	False	False
1500.0	3.0	125.0	81	3	A	0.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	5	125	False	True				False	90	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	6	5	5	True	True	False
1503.0	3.0	125.25	69	3	A	0.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	4	501/4	False	False				False	90	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	6	5	5	True	True	False
1506.0	6.0	125.5	66	-6	G	-1.0	4	4	2.0	1.0	1/8	True	-3	32.0	32.0	32.0	32a	4	251/2	False	False				False	90	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	-3	-4	-4	True	False	False
1509.0	3.0	125.75	69	3	A	0.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	4	503/4	False	False				False	90	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	6	5	5	True	True	False
1512.0	6.0	126.0	58	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-3	32.0	32.0	32.0	32a	3	126	False	True				False	91	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
1512.0	6.0	126.0	62	2	D	0.0	4	4	2.0	1.0	1/8	True	-3	32.0	32.0	32.0	32a	4	126	False	True				False	91	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	5	4	4	True	False	False
1512.0	3.0	126.0	77	-1	F	0.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	5	126	False	True				False	91	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	2	1	1	True	False	False
1512.0	3.0	126.0	82	-2	B	-1.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	5	126	False	True				False	91	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
1515.0	3.0	126.25	70	-2	B	-1.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	4	505/4	False	False				False	91	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
1518.0	6.0	126.5	65	-1	F	0.0	4	4	2.0	1.0	1/8	True	-3	32.0	32.0	32.0	32a	4	253/2	False	False				False	91	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	2	1	1	True	False	False
1521.0	3.0	126.75	70	-2	B	-1.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	4	507/4	False	False				False	91	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
1524.0	6.0	127.0	46	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-3	32.0	32.0	32.0	32a	2	127	False	True				False	92	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	1	0	0	False	False	False
1524.0	3.0	127.0	69	3	A	0.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	4	127	False	True				False	92	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	6	5	5	True	True	False
1524.0	3.0	127.0	78	-6	G	-1.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	5	127	False	True				False	92	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	-3	-4	-4	True	False	False
1527.0	3.0	127.25	66	-6	G	-1.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	4	509/4	False	False				False	92	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	-3	-4	-4	True	False	False
1530.0	6.0	127.5	63	-3	E	-1.0	4	4	2.0	1.0	1/8	True	-3	32.0	32.0	32.0	32a	4	255/2	False	False				False	92	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	0	-1	-1	True	False	True
1533.0	3.0	127.75	66	-6	G	-1.0	4	4	1.0	1.0	1/16	True	-3	32.0	32.0	32.0	32a	4	511/4	False	False				False	92	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	-3	-4	-4	True	False	False
1536.0	6.0	128.0	46	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-3	33.0	33.0	33.0	33a	2	128	False	True				False	93	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
1536.0	3.0	128.0	70	-2	B	-1.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	4	128	False	True				False	93	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
1536.0	3.0	128.0	77	-1	F	0.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	5	128	False	True				False	93	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	2	1	1	True	False	False
1539.0	3.0	128.25	65	-1	F	0.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	4	513/4	False	False				False	93	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	2	1	1	True	False	False
1542.0	6.0	128.5	62	2	D	0.0	4	4	2.0	1.0	1/8	True	-3	33.0	33.0	33.0	33a	4	257/2	False	False				False	93	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	5	4	4	True	False	False
1545.0	3.0	128.75	65	-1	F	0.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	4	515/4	False	False				False	93	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	2	1	1	True	False	False
1548.0	6.0	129.0	46	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-3	33.0	33.0	33.0	33a	2	129	False	True				False	94	viio65	Eb	V	I	viio65		vii	o	65			o7	False	False	(2, -1, -4, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio65	viio65, major	I	viio65, major		vii	-3	-2	-2	1	0	0	False	False	False
1548.0	3.0	129.0	66	-6	G	-1.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	4	129	False	True				False	94	viio65	Eb	V	I	viio65		vii	o	65			o7	False	False	(2, -1, -4, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio65	viio65, major	I	viio65, major		vii	-3	-2	-2	-3	-4	-4	True	False	False
1548.0	3.0	129.0	69	3	A	0.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	4	129	False	True				False	94	viio65	Eb	V	I	viio65		vii	o	65			o7	False	False	(2, -1, -4, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio65	viio65, major	I	viio65, major		vii	-3	-2	-2	6	5	5	True	True	False
1551.0	3.0	129.25	63	-3	E	-1.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	4	517/4	False	False				False	94	viio65	Eb	V	I	viio65		vii	o	65			o7	False	False	(2, -1, -4, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio65	viio65, major	I	viio65, major		vii	-3	-2	-2	0	-1	-1	True	False	False
1554.0	6.0	129.5	60	0	C	0.0	4	4	2.0	1.0	1/8	True	-3	33.0	33.0	33.0	33a	4	259/2	False	False				False	94	viio65	Eb	V	I	viio65		vii	o	65			o7	False	False	(2, -1, -4, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio65	viio65, major	I	viio65, major		vii	-3	-2	-2	3	2	2	True	False	True
1557.0	3.0	129.75	63	-3	E	-1.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	4	519/4	False	False				False	94	viio65	Eb	V	I	viio65		vii	o	65			o7	False	False	(2, -1, -4, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio65	viio65, major	I	viio65, major		vii	-3	-2	-2	0	-1	-1	True	False	False
1560.0	6.0	130.0	46	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-3	33.0	33.0	33.0	33a	2	130	False	True				False	95	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
1560.0	3.0	130.0	65	-1	F	0.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	4	130	False	True				False	95	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	2	1	1	True	False	False
1560.0	3.0	130.0	70	-2	B	-1.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	4	130	False	True				False	95	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
1563.0	3.0	130.25	62	2	D	0.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	4	521/4	False	False				False	95	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	5	4	4	True	False	False
1566.0	6.0	130.5	58	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-3	33.0	33.0	33.0	33a	3	261/2	False	False				False	95	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
1569.0	3.0	130.75	62	2	D	0.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	4	523/4	False	False				False	95	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	5	4	4	True	False	False
1572.0	6.0	131.0	34	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-3	33.0	33.0	33.0	33a	1	131	False	True				False	96	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	1	0	0	False	False	False
1572.0	3.0	131.0	57	3	A	0.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	3	131	False	True				False	96	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	6	5	5	True	True	False
1572.0	3.0	131.0	66	-6	G	-1.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	4	131	False	True				False	96	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	-3	-4	-4	True	False	False
1575.0	3.0	131.25	54	-6	G	-1.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	3	525/4	False	False				False	96	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	-3	-4	-4	True	False	False
1578.0	6.0	131.5	51	-3	E	-1.0	4	4	2.0	1.0	1/8	True	-3	33.0	33.0	33.0	33a	3	263/2	False	False				False	96	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	0	-1	-1	True	False	True
1581.0	3.0	131.75	54	-6	G	-1.0	4	4	1.0	1.0	1/16	True	-3	33.0	33.0	33.0	33a	3	527/4	False	False				False	96	viio43	Eb	V	I	viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major	I	viio43, major		vii	-3	-2	-2	-3	-4	-4	True	False	False
1584.0	6.0	132.0	34	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-3	34.0	34.0	34.0	34a	1	132	False	True				False	97	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
1584.0	3.0	132.0	58	-2	B	-1.0	4	4	1.0	1.0	1/16	True	-3	34.0	34.0	34.0	34a	3	132	False	True				False	97	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
1584.0	3.0	132.0	65	-1	F	0.0	4	4	1.0	1.0	1/16	True	-3	34.0	34.0	34.0	34a	4	132	False	True				False	97	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	2	1	1	True	False	False
1587.0	3.0	132.25	53	-1	F	0.0	4	4	1.0	1.0	1/16	True	-3	34.0	34.0	34.0	34a	3	529/4	False	False				False	97	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	2	1	1	True	False	False
1590.0	6.0	132.5	50	2	D	0.0	4	4	2.0	1.0	1/8	True	-3	34.0	34.0	34.0	34a	3	265/2	False	False				False	97	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	5	4	4	True	False	False
1593.0	3.0	132.75	53	-1	F	0.0	4	4	1.0	1.0	1/16	True	-3	34.0	34.0	34.0	34a	3	531/4	False	False				False	97	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	2	1	1	True	False	False
1596.0	6.0	133.0	34	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-3	34.0	34.0	34.0	34a	1	133	False	True				False	98	viio65	Eb	V	I	viio65		vii	o	65			o7	False	False	(2, -1, -4, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio65	viio65, major	I	viio65, major		vii	-3	-2	-2	1	0	0	False	False	False
1596.0	3.0	133.0	54	-6	G	-1.0	4	4	1.0	1.0	1/16	True	-3	34.0	34.0	34.0	34a	3	133	False	True				False	98	viio65	Eb	V	I	viio65		vii	o	65			o7	False	False	(2, -1, -4, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio65	viio65, major	I	viio65, major		vii	-3	-2	-2	-3	-4	-4	True	False	False
1596.0	3.0	133.0	57	3	A	0.0	4	4	1.0	1.0	1/16	True	-3	34.0	34.0	34.0	34a	3	133	False	True				False	98	viio65	Eb	V	I	viio65		vii	o	65			o7	False	False	(2, -1, -4, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio65	viio65, major	I	viio65, major		vii	-3	-2	-2	6	5	5	True	True	False
1599.0	3.0	133.25	51	-3	E	-1.0	4	4	1.0	1.0	1/16	True	-3	34.0	34.0	34.0	34a	3	533/4	False	False				False	98	viio65	Eb	V	I	viio65		vii	o	65			o7	False	False	(2, -1, -4, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio65	viio65, major	I	viio65, major		vii	-3	-2	-2	0	-1	-1	True	False	False
1602.0	6.0	133.5	48	0	C	0.0	4	4	2.0	1.0	1/8	True	-3	34.0	34.0	34.0	34a	3	267/2	False	False				False	98	viio65	Eb	V	I	viio65		vii	o	65			o7	False	False	(2, -1, -4, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio65	viio65, major	I	viio65, major		vii	-3	-2	-2	3	2	2	True	False	True
1605.0	3.0	133.75	51	-3	E	-1.0	4	4	1.0	1.0	1/16	True	-3	34.0	34.0	34.0	34a	3	535/4	False	False				False	98	viio65	Eb	V	I	viio65		vii	o	65			o7	False	False	(2, -1, -4, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio65	viio65, major	I	viio65, major		vii	-3	-2	-2	0	-1	-1	True	False	False
1608.0	6.0	134.0	34	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-3	34.0	34.0	34.0	34a	1	134	False	True				False	99	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
1608.0	3.0	134.0	53	-1	F	0.0	4	4	1.0	1.0	1/16	True	-3	34.0	34.0	34.0	34a	3	134	False	True				False	99	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	2	1	1	True	False	False
1608.0	3.0	134.0	58	-2	B	-1.0	4	4	1.0	1.0	1/16	True	-3	34.0	34.0	34.0	34a	3	134	False	True				False	99	I	Eb	V	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major	I	I, major		I	-3	-2	-2	1	0	0	True	True	True
